file_name,area_(µm²),area_error_(µm²),perimeter_(µm),perimeter_error_(µm),circularity_distortion,circularity_distortion_error,defects_count,defects_area_(µm²),defects_area_error_(µm²),entropy_hm_(bits),entropy_hm_error_(bits),nucleus_circularity,nucleus_circularity_error,rank_for_t0,t0_ms,dt_ms,R_um_final,v_eff_um_per_ms
FAPI_TEMPO_3_5,2130.9917,20.983,186.8916,9.2169,0.233323,0.075996,0,0.0,0.0,5.406458,0.013989,0.175292,0.021911,740,6.981132075471698,593.0188679245283,26.044495109055248,0.04391849318421661
FAPI_TEMPO_12_18,2130.3719,20.98,178.9571,9.0191,0.164075,0.084659,0,0.0,0.0,5.629728,0.014019,0.115025,0.014378,741,6.990566037735849,593.0094339622641,26.040707306410592,0.04391280444295205
FAPI_TEMPO_14_17,2129.9587,20.9779,182.5745,9.1098,0.197028,0.08052,0,0.0,0.0,4.841399,0.013913,0.234198,0.029275,742,7.0,593.0,26.038181798527617,0.04390924417964185
FAPI_TEMPO_16_75,2122.1074,20.9392,214.689,9.8786,0.421428,0.053549,0,0.0,0.0,5.653009,0.014058,0.392624,0.049078,743,7.009433962264151,592.9905660377359,25.990147459446625,0.043828939190564964
FAPI_TEMPO_15_2,2121.281,20.9352,184.6055,9.1603,0.217798,0.07801,0,0.0,0.0,5.712949,0.014072,0.286089,0.035761,744,7.018867924528302,592.9811320754717,25.985086370336305,0.04382110149000332
FAPI_TEMPO_14_29,2119.8347,20.928,188.8925,9.2661,0.25341,0.073618,0,0.0,0.0,5.077999,0.013998,0.178114,0.022264,745,7.028301886792453,592.9716981132076,25.97622647894513,0.04380685715962427
FAPI_TEMPO_8_33,2119.0083,20.9239,199.0863,9.5128,0.32817,0.064545,1,15.7025,0.0,5.190454,0.014005,0.318569,0.039821,746,7.037735849056604,592.9622641509434,25.971162677005967,0.043799014283301504
FAPI_TEMPO_50_72,2117.3554,20.9158,195.6705,9.4309,0.305051,0.067341,0,0.0,0.0,5.602696,0.014056,0.380595,0.047574,747,7.047169811320755,592.9528301886793,25.96103149693083,0.043782625151936545
FAPI_TEMPO_39_55,2117.1488,20.9148,200.7296,9.552,0.339704,0.06318,0,0.0,0.0,5.482004,0.014035,0.903574,0.112947,748,7.056603773584905,592.9433962264151,25.959764898052313,0.043781185629630646
FAPI_TEMPO_38_19,2116.9421,20.9137,185.5792,9.1845,0.227568,0.076836,0,0.0,0.0,5.611792,0.014036,0.340367,0.042546,749,7.066037735849057,592.933962264151,25.958497624259284,0.043779744923254746
FAPI_TEMPO_49_30,2115.0826,20.9046,204.1911,9.634,0.362524,0.060483,0,0.0,0.0,5.718114,0.014081,0.518879,0.06486,750,7.0754716981132075,592.9245283018868,25.94709428192907,0.043761209131018004
FAPI_TEMPO_42_6,2114.6694,20.9025,179.9954,9.0452,0.179782,0.082834,1,16.9421,0.0,5.617888,0.014059,0.126939,0.015867,751,7.084905660377358,592.9150943396227,25.944559661523357,0.04375763057680274
FAPI_TEMPO_37_10,2109.7107,20.878,176.5985,8.9595,0.149923,0.086664,0,0.0,0.0,5.588615,0.014077,0.194961,0.02437,752,7.09433962264151,592.9056603773585,25.914123037404245,0.0437069921392065
FAPI_TEMPO_33_16,2106.8182,20.8637,189.9497,9.292,0.266231,0.072156,0,0.0,0.0,5.461035,0.01406,0.199401,0.024925,753,7.10377358490566,592.8962264150944,25.896352280812422,0.04367771479571207
FAPI_TEMPO_25_5,2101.2397,20.836,182.0342,9.0963,0.203144,0.080029,0,0.0,0.0,5.715972,0.014134,0.289169,0.036146,754,7.113207547169812,592.8867924528302,25.86204496461683,0.043620544923294785
FAPI_TEMPO_35_15,2101.2397,20.836,186.7702,9.2139,0.243045,0.075062,0,0.0,0.0,5.762155,0.014141,0.455358,0.05692,755,7.122641509433962,592.877358490566,25.86204496461683,0.04362123902059645
FAPI_TEMPO_35_35,2099.7934,20.8289,201.0794,9.5603,0.347394,0.062393,1,18.1818,0.0,5.704575,0.014141,0.272639,0.03408,756,7.132075471698113,592.8679245283018,25.85314290687836,0.043606917893977255
FAPI_TEMPO_45_31,2097.9339,20.8196,190.6382,9.3088,0.274593,0.071208,0,0.0,0.0,5.627796,0.014148,0.281322,0.035165,757,7.1415094339622645,592.8584905660377,25.841693073986388,0.04358829886928627
FAPI_TEMPO_45_82,2095.8678,20.8094,191.905,9.3397,0.284843,0.069972,0,0.0,0.0,5.619991,0.01414,0.215855,0.026982,758,7.150943396226415,592.8490566037735,25.828965152988065,0.043567523411360796
FAPI_TEMPO_21_26,2095.6612,20.8084,177.1578,8.9736,0.160907,0.085413,3,58.8843,1.9925,5.542423,0.014128,0.932464,0.116558,759,7.160377358490566,592.8396226415094,25.827692077531555,0.043566069289450275
FAPI_TEMPO_3_21,2093.1818,20.796,185.5602,9.184,0.236082,0.075998,0,0.0,0.0,5.628372,0.01416,0.352196,0.044024,760,7.169811320754717,592.8301886792453,25.812409041389028,0.043540982787829995
FAPI_TEMPO_35_5,2092.562,20.793,203.126,9.6089,0.362681,0.060628,0,0.0,0.0,6.003888,0.014204,0.329583,0.041198,761,7.179245283018868,592.8207547169811,25.80858717660704,0.04353522877067341
FAPI_TEMPO_45_46,2091.1157,20.7858,196.6442,9.4543,0.320444,0.065692,0,0.0,0.0,5.789546,0.014175,0.324891,0.040611,762,7.188679245283019,592.811320754717,25.799666673508355,0.04352087379279871
FAPI_TEMPO_33_83,2086.5702,20.7632,219.3447,9.9851,0.45501,0.049914,2,53.9256,0.7305,5.670189,0.014164,0.286731,0.035841,763,7.19811320754717,592.8018867924528,25.771610793205948,0.04347423880961584
FAPI_TEMPO_23_40,2085.9504,20.7601,193.8602,9.3871,0.302512,0.067903,0,0.0,0.0,5.490347,0.014148,0.4873,0.060912,764,7.2075471698113205,592.7924528301887,25.767782877248727,0.04346847324763455
FAPI_TEMPO_12_33,2085.5372,20.758,188.7365,9.2623,0.264274,0.072582,0,0.0,0.0,5.697723,0.014177,0.230192,0.028774,765,7.216981132075472,592.7830188679245,25.765230617327326,0.043464859480173416
FAPI_TEMPO_18_31,2084.5041,20.7529,188.3978,9.2539,0.261992,0.072872,0,0.0,0.0,5.458142,0.014127,0.401154,0.050144,766,7.226415094339623,592.7735849056604,25.75884824328613,0.04345478425356224
FAPI_TEMPO_23_51,2084.5041,20.7529,206.2409,9.6822,0.384167,0.058146,1,19.8347,0.0,5.792896,0.014208,0.259156,0.032395,767,7.235849056603773,592.7641509433962,25.75884824328613,0.04345547584530947
FAPI_TEMPO_50_30,2083.4711,20.7478,181.1329,9.0738,0.202001,0.080345,0,0.0,0.0,5.593702,0.014162,0.203556,0.025445,768,7.245283018867925,592.7547169811321,25.752464905484626,0.04344539852274908
FAPI_TEMPO_42_26,2080.3719,20.7323,202.4564,9.593,0.362195,0.060776,1,20.4545,0.0,5.668327,0.014214,0.408738,0.051092,769,7.254716981132075,592.7452830188679,25.733304154518446,0.04341376454901172
FAPI_TEMPO_37_60,2078.719,20.7241,207.2492,9.7059,0.391837,0.057285,0,0.0,0.0,5.712268,0.014194,0.209301,0.026163,770,7.264150943396227,592.7358490566038,25.723079292691285,0.04339720523675435
FAPI_TEMPO_8_7,2076.8595,20.7148,190.6839,9.3099,0.282224,0.070454,1,18.1818,0.0,5.242163,0.014169,0.299768,0.037471,771,7.273584905660377,592.7264150943396,25.7115715401592,0.043378481008083454
FAPI_TEMPO_29_7,2076.8595,20.7148,182.5478,9.1091,0.216816,0.078551,0,0.0,0.0,5.612806,0.014196,0.184926,0.023116,772,7.283018867924528,592.7169811320755,25.7115715401592,0.04337917144039083
FAPI_TEMPO_32_36,2076.4463,20.7127,196.9373,9.4613,0.327217,0.064992,0,0.0,0.0,5.501433,0.014166,0.561345,0.070168,773,7.2924528301886795,592.7075471698113,25.709013699863192,0.04337554637632703
FAPI_TEMPO_37_30,2074.7934,20.7045,216.8191,9.9274,0.445388,0.051088,0,0.0,0.0,5.590115,0.014184,0.553506,0.069188,774,7.30188679245283,592.6981132075472,25.69877917351095,0.043358969095472585
FAPI_TEMPO_29_50,2073.3471,20.6973,198.9114,9.5086,0.34149,0.0633,0,0.0,0.0,5.743224,0.014225,0.230953,0.028869,775,7.311320754716981,592.688679245283,25.689820540838593,0.04334454400841848
FAPI_TEMPO_50_75,2072.1074,20.6911,246.2866,10.5806,0.57072,0.037132,0,0.0,0.0,5.824406,0.014251,0.41944,0.05243,776,7.320754716981132,592.6792452830189,25.68213913704601,0.043332273470757625
FAPI_TEMPO_23_13,2069.8347,20.6797,186.515,9.2076,0.252316,0.074198,0,0.0,0.0,5.719295,0.014244,0.213085,0.026636,777,7.330188679245283,592.6698113207547,25.668051109818613,0.043309192773996356
FAPI_TEMPO_8_9,2069.0083,20.6756,226.4158,10.1448,0.492824,0.045731,0,0.0,0.0,5.041685,0.014118,0.541648,0.067706,778,7.339622641509434,592.6603773584906,25.66292649886833,0.04330123537741624
FAPI_TEMPO_35_25,2068.3884,20.6725,196.7624,9.4571,0.328636,0.064884,2,47.7273,10.665,5.865061,0.01427,0.212056,0.026507,779,7.349056603773585,592.6509433962265,25.659081748727345,0.04329543727997164
FAPI_TEMPO_43_5,2067.562,20.6684,179.9686,9.0446,0.197815,0.081027,0,0.0,0.0,5.460959,0.014221,0.150015,0.018752,780,7.3584905660377355,592.6415094339623,25.653955346065658,0.04328747638782171
FAPI_TEMPO_42_93,2066.5289,20.6632,217.7282,9.9482,0.4522,0.050358,0,0.0,0.0,5.749867,0.014252,0.324806,0.040601,781,7.367924528301887,592.6320754716982,25.647545281264524,0.04327734920667377
FAPI_TEMPO_32_17,2064.4628,20.6529,190.4633,9.3045,0.284855,0.070238,0,0.0,0.0,5.132037,0.014123,0.458396,0.057299,782,7.377358490566038,592.622641509434,25.634720963932292,0.04325639820078358
FAPI_TEMPO_3_3,2063.843,20.6498,169.444,8.7761,0.096695,0.094006,0,0.0,0.0,5.365229,0.014207,0.092335,0.011542,783,7.386792452830188,592.6132075471698,25.63087260378025,0.04325059292867705
FAPI_TEMPO_15_52,2063.6364,20.6488,214.6244,9.8771,0.43703,0.052121,0,0.0,0.0,5.735286,0.014266,0.283243,0.035405,784,7.39622641509434,592.6037735849056,25.629589688653375,0.04324911657853505
FAPI_TEMPO_43_0,2063.6364,20.6488,175.431,8.9298,0.157383,0.086195,0,0.0,0.0,5.772454,0.014283,0.594323,0.07429,785,7.40566037735849,592.5943396226415,25.629589688653375,0.043249805094280946
FAPI_TEMPO_3_33,2062.8099,20.6446,187.9299,9.2424,0.266032,0.072566,0,0.0,0.0,5.532997,0.014252,0.14488,0.01811,786,7.415094339622642,592.5849056603773,25.624456764735456,0.04324183171047789
FAPI_TEMPO_15_30,2061.9835,20.6405,201.6119,9.573,0.362526,0.060873,0,0.0,0.0,5.343694,0.014187,0.279199,0.0349,787,7.4245283018867925,592.5754716981132,25.619323433647782,0.043233857385679156
FAPI_TEMPO_20_30,2059.0909,20.626,178.0937,8.9973,0.184191,0.082834,1,19.2149,0.0,5.512559,0.014248,0.300439,0.037555,788,7.433962264150943,592.566037735849,25.601347425889113,0.04320420981889203
FAPI_TEMPO_37_3,2057.8512,20.6198,180.6193,9.0609,0.207324,0.079926,0,0.0,0.0,5.831885,0.0143,0.25773,0.032216,789,7.443396226415095,592.5566037735849,25.593639468726934,0.04319188969583441
FAPI_TEMPO_36_8,2056.8182,20.6146,191.593,9.3321,0.29588,0.068954,0,0.0,0.0,5.431064,0.014233,0.463773,0.057972,790,7.452830188679245,592.5471698113207,25.58721491571033,0.04318173509099339
FAPI_TEMPO_6_1,2056.6116,20.6136,178.5995,9.0101,0.189782,0.082151,0,0.0,0.0,5.374283,0.014251,0.181061,0.022633,791,7.462264150943396,592.5377358490566,25.585929811524608,0.043180253785629584
FAPI_TEMPO_44_18,2054.9587,20.6053,205.4689,9.6641,0.388325,0.057866,2,71.9008,15.7784,5.208108,0.014215,0.403939,0.050492,792,7.471698113207547,592.5283018867924,25.575646031124815,0.04316358551934834
FAPI_TEMPO_27_38,2054.5455,20.6032,195.7619,9.4331,0.326296,0.065277,0,0.0,0.0,5.31028,0.014244,0.358823,0.044853,793,7.481132075471698,592.5188679245283,25.5730745954494,0.04315993292336262
FAPI_TEMPO_5_16,2050.6198,20.5835,192.9889,9.366,0.308121,0.067514,1,20.8678,0.0,5.335204,0.014268,0.255133,0.031892,794,7.490566037735849,592.5094339622641,25.548631179462973,0.04311936606411928
FAPI_TEMPO_45_69,2049.5868,20.5783,207.0665,9.7016,0.399301,0.056611,0,0.0,0.0,5.552272,0.014277,0.253553,0.031694,795,7.5,592.5,25.54219530564669,0.043109190389277116
FAPI_TEMPO_15_43,2047.314,20.5669,183.5482,9.1341,0.236351,0.07639,0,0.0,0.0,5.678065,0.014306,0.382314,0.047789,796,7.509433962264151,592.4905660377359,25.5280294249768,0.043085967757587745
FAPI_TEMPO_1_1,2046.9008,20.5649,182.9511,9.1192,0.231513,0.076998,0,0.0,0.0,5.394498,0.014283,0.327861,0.040983,797,7.518867924528302,592.4811320754717,25.52545319240209,0.04308230559678075
FAPI_TEMPO_36_27,2045.6612,20.5586,185.7619,9.189,0.255045,0.07408,1,14.2562,0.0,5.484302,0.014257,0.319034,0.039879,798,7.528301886792453,592.4716981132076,25.517722934121625,0.04306994412625222
FAPI_TEMPO_24_4,2044.8347,20.5545,175.8722,8.941,0.169244,0.08488,1,21.281,0.0,5.533908,0.014299,0.120198,0.015025,799,7.537735849056604,592.4622641509434,25.51256750352002,0.0430619282395682
FAPI_TEMPO_50_21,2043.8017,20.5493,183.2095,9.1256,0.23484,0.076612,0,0.0,0.0,5.780269,0.014339,0.207977,0.025997,800,7.547169811320755,592.4528301886793,25.506122529879722,0.04305173548037023
FAPI_TEMPO_15_45,2043.1818,20.5462,197.3138,9.4704,0.34052,0.063652,0,0.0,0.0,5.611359,0.014321,0.214159,0.02677,801,7.556603773584905,592.4433962264151,25.502254139796985,0.0430458914762732
FAPI_TEMPO_39_41,2041.7355,20.5389,199.3337,9.5187,0.354274,0.062011,0,0.0,0.0,5.689394,0.014334,0.20709,0.025886,802,7.566037735849057,592.433962264151,25.493226445909215,0.04303133862967573
FAPI_TEMPO_44_6,2038.6364,20.5233,187.7361,9.2377,0.273134,0.071905,0,0.0,0.0,5.522208,0.014326,0.185735,0.023217,803,7.5754716981132075,592.4245283018868,25.473871328365714,0.04299935284817373
FAPI_TEMPO_50_73,2037.6033,20.5181,193.0425,9.3673,0.312894,0.067041,1,21.281,0.0,5.694997,0.014352,0.596075,0.074509,804,7.584905660377358,592.4150943396227,25.467415937050156,0.04298914085813294
FAPI_TEMPO_13_9,2036.9835,20.515,191.3267,9.3256,0.300728,0.06853,0,0.0,0.0,5.50935,0.014324,0.179754,0.022469,805,7.59433962264151,592.4056603773585,25.463542291740552,0.04298328661397402
FAPI_TEMPO_42_48,2036.7769,20.5139,184.6968,9.1626,0.249701,0.074825,0,0.0,0.0,5.592156,0.014352,0.196776,0.024597,806,7.60377358490566,592.3962264150944,25.462250945679845,0.04298179125779634
FAPI_TEMPO_21_34,2035.3306,20.5067,176.3023,8.9519,0.177134,0.083974,0,0.0,0.0,5.456483,0.014317,0.379388,0.047424,807,7.613207547169812,592.3867924528302,25.45320906354219,0.04296721228059612
FAPI_TEMPO_23_144,2035.3306,20.5067,194.6701,9.4067,0.325089,0.065579,0,0.0,0.0,5.712734,0.014357,0.317053,0.039632,808,7.622641509433962,592.377358490566,25.45320906354219,0.0429678965590437
FAPI_TEMPO_48_97,2032.438,20.4921,198.9193,9.5088,0.354534,0.062052,0,0.0,0.0,5.353924,0.014332,0.341848,0.042731,809,7.632075471698113,592.3679245283018,25.435115656422937,0.04293803665462935
FAPI_TEMPO_3_42,2029.9587,20.4796,193.3009,9.3736,0.317301,0.066568,0,0.0,0.0,5.60708,0.014372,0.345829,0.043229,810,7.6415094339622645,592.3584905660377,25.419597218579128,0.04291252277702481
FAPI_TEMPO_10_1,2029.5455,20.4775,184.2289,9.151,0.248562,0.075035,0,0.0,0.0,5.607166,0.014362,0.227015,0.028377,811,7.650943396226415,592.3490566037735,25.417009995470053,0.04290883848317103
FAPI_TEMPO_6_94,2028.5124,20.4723,180.7028,9.063,0.219348,0.078701,1,16.5289,0.0,4.912139,0.014259,0.307606,0.038451,812,7.660377358490566,592.3396226415094,25.410540158886985,0.042898599363604836
FAPI_TEMPO_48_8,2028.3058,20.4712,182.2548,9.1018,0.232664,0.077032,0,0.0,0.0,5.291391,0.014304,0.328887,0.041111,813,7.669811320754717,592.3301886792453,25.40924611915754,0.04289709794433082
FAPI_TEMPO_37_29,2028.0992,20.4702,193.3844,9.3756,0.318515,0.066436,0,0.0,0.0,5.451709,0.014335,0.355804,0.044475,814,7.679245283018868,592.3207547169811,25.407952013522006,0.04289559636596268
FAPI_TEMPO_31_13,2024.7934,20.4535,180.5469,9.0591,0.219432,0.078727,0,0.0,0.0,5.572138,0.014369,0.225325,0.028166,815,7.688679245283019,592.311320754717,25.387236098080674,0.042861304872127914
FAPI_TEMPO_21_37,2024.3802,20.4514,191.2354,9.3234,0.304391,0.06819,2,38.6364,0.4383,5.545085,0.014374,0.21482,0.026853,816,7.69811320754717,592.3018867924528,25.384645576700876,0.04285761390052072
FAPI_TEMPO_50_43,2023.5537,20.4472,211.2921,9.8001,0.430416,0.053149,0,0.0,0.0,5.779693,0.014411,0.411371,0.051421,817,7.7075471698113205,592.2924528301887,25.379463113584347,0.042849546693212184
FAPI_TEMPO_34_48,2021.0744,20.4347,204.8828,9.6503,0.394964,0.057324,1,22.314,0.0,5.677614,0.014384,0.237377,0.029672,818,7.716981132075472,592.2830188679245,25.36391062578823,0.04282397066569323
FAPI_TEMPO_35_7,2020.0413,20.4295,183.1717,9.1247,0.243422,0.075765,0,0.0,0.0,5.634324,0.014392,0.257473,0.032184,819,7.726415094339623,592.2735849056604,25.357427241136996,0.04281370617799209
FAPI_TEMPO_21_57,2019.6281,20.4274,195.7997,9.434,0.338001,0.064143,0,0.0,0.0,5.521525,0.014386,0.433355,0.054169,820,7.735849056603773,592.2641509433962,25.354833674165278,0.04281000907074736
FAPI_TEMPO_15_7,2019.0083,20.4243,188.9682,9.2679,0.289489,0.070064,0,0.0,0.0,5.659254,0.014409,0.261875,0.032734,821,7.745283018867925,592.2547169811321,25.350942826197386,0.04280412143514428
FAPI_TEMPO_42_40,2018.3884,20.4211,200.9045,9.5562,0.371601,0.060118,0,0.0,0.0,5.537308,0.014388,0.270354,0.033794,822,7.754716981132075,592.2452830188679,25.347050753069546,0.04279823154330135
FAPI_TEMPO_21_18,2016.7355,20.4128,184.2367,9.1512,0.253369,0.074555,0,0.0,0.0,5.49804,0.014399,0.138529,0.017316,823,7.764150943396227,592.2358490566038,25.336670015371205,0.04278138524665638
FAPI_TEMPO_32_1,2011.3636,20.3856,174.3281,8.9017,0.168302,0.085355,0,0.0,0.0,5.441516,0.014382,0.242828,0.030354,824,7.773584905660377,592.2264150943396,25.302903362859755,0.04272505028136763
FAPI_TEMPO_21_13,2009.5041,20.3761,183.3009,9.1279,0.24843,0.075239,0,0.0,0.0,5.536878,0.01442,0.252961,0.03162,825,7.783018867924528,592.2169811320755,25.291204426773763,0.04270597641159728
FAPI_TEMPO_3_2,2008.8843,20.373,172.5745,8.8568,0.15236,0.087428,0,0.0,0.0,5.377036,0.01441,0.33848,0.04231,826,7.7924528301886795,592.2075471698113,25.287303788450917,0.04270007011781625
FAPI_TEMPO_50_4,2005.3719,20.3552,175.3129,8.9268,0.180069,0.083914,0,0.0,0.0,5.498768,0.014411,0.230714,0.028839,827,7.80188679245283,592.1981132075472,25.265187536315107,0.04266340431155754
FAPI_TEMPO_17_22,2005.3719,20.3552,188.4435,9.2551,0.290353,0.070077,2,43.1818,5.1134,5.618028,0.014447,0.341005,0.042626,828,7.811320754716981,592.188679245283,25.265187536315107,0.04266408396816099
FAPI_TEMPO_36_46,2004.3388,20.3499,203.4569,9.6167,0.391534,0.057851,0,0.0,0.0,5.510222,0.014431,0.298783,0.037348,829,7.820754716981132,592.1792452830189,25.258678811484888,0.042653772506689364
FAPI_TEMPO_16_34,2004.1322,20.3489,188.1205,9.2471,0.288354,0.070335,1,19.4215,0.0,5.797942,0.014482,0.389282,0.04866,830,7.830188679245283,592.1698113207547,25.257376991272668,0.04265225364146731
FAPI_TEMPO_0_8,2000.6198,20.331,179.2612,9.0268,0.217649,0.079191,0,0.0,0.0,5.259239,0.014437,0.140648,0.017581,831,7.839622641509434,592.1603773584906,25.235234511195614,0.04261554044491286
FAPI_TEMPO_27_67,2000.2066,20.3289,177.443,8.9809,0.201699,0.081215,0,0.0,0.0,5.706651,0.014483,0.266943,0.033368,832,7.849056603773585,592.1509433962265,25.232628384495875,0.042611818263391575
FAPI_TEMPO_50_79,1999.3802,20.3247,197.2414,9.4686,0.354183,0.062352,0,0.0,0.0,5.898404,0.01451,0.57554,0.071942,833,7.8584905660377355,592.1415094339623,25.227415323416004,0.04260369341026489
FAPI_TEMPO_4_0,1996.4876,20.31,187.0932,9.2218,0.283262,0.071031,1,18.8017,0.0,5.022743,0.014369,0.178912,0.022364,834,7.867924528301887,592.1320754716982,25.20915985754681,0.04257354212312337
FAPI_TEMPO_38_14,1996.281,20.309,179.0028,9.0202,0.21709,0.079305,1,17.1488,0.0,5.643792,0.014485,0.360057,0.045007,835,7.877358490566038,592.122641509434,25.207855480005907,0.0425720175397216
FAPI_TEMPO_25_31,1994.8347,20.3016,191.8404,9.3381,0.318859,0.066672,0,0.0,0.0,5.508408,0.014461,0.224153,0.028019,836,7.886792452830188,592.1132075471698,25.198722315079316,0.04255727113310827
FAPI_TEMPO_25_50,1993.8017,20.2964,197.3138,9.4704,0.356458,0.062122,0,0.0,0.0,5.456681,0.014451,0.289601,0.0362,837,7.89622641509434,592.1037735849056,25.192197049881305,0.04254692872054265
FAPI_TEMPO_49_11,1993.3884,20.2943,182.8519,9.1167,0.250791,0.075097,0,0.0,0.0,5.771021,0.014522,0.273727,0.034216,838,7.90566037735849,592.0943396226415,25.189585838677232,0.04254319650265744
FAPI_TEMPO_20_13,1991.7355,20.2858,178.8357,9.016,0.217412,0.07931,0,0.0,0.0,5.693852,0.014509,0.379338,0.047417,839,7.915094339622642,592.0849056603773,25.17914018216697,0.04252623220327431
FAPI_TEMPO_24_17,1988.4298,20.269,186.5229,9.2078,0.281782,0.071287,1,16.9421,0.0,5.849169,0.014561,0.435621,0.054453,840,7.9245283018867925,592.0754716981132,25.158236490709314,0.04249160401553836
FAPI_TEMPO_31_26,1986.3636,20.2585,178.36,9.004,0.215354,0.079625,0,0.0,0.0,5.70097,0.014544,0.146919,0.018365,841,7.933962264150943,592.066037735849,25.1451619886535,0.04247019823128589
FAPI_TEMPO_35_16,1985.3306,20.2532,179.2044,9.0253,0.223136,0.078651,0,0.0,0.0,5.702723,0.014544,0.1177,0.014713,842,7.943396226415095,592.0566037735849,25.138622820735364,0.042459830125210304
FAPI_TEMPO_12_2,1985.124,20.2522,178.7744,9.0145,0.219475,0.079116,0,0.0,0.0,5.680831,0.014527,0.160512,0.020064,843,7.952830188679245,592.0471698113207,25.137314783021502,0.04245829735328775
FAPI_TEMPO_8_8,1984.7107,20.25,193.8256,9.3863,0.336127,0.064654,0,0.0,0.0,5.48581,0.014521,0.327612,0.040951,844,7.962264150943396,592.0377358490566,25.134697870170463,0.04245455373570765
FAPI_TEMPO_31_3,1984.2975,20.2479,170.1971,8.7956,0.13918,0.089405,0,0.0,0.0,5.347956,0.014475,0.214857,0.026857,845,7.971698113207547,592.0283018867924,25.13208131810377,0.04245081060822245
FAPI_TEMPO_24_6,1982.2314,20.2374,179.904,9.0429,0.230369,0.077769,0,0.0,0.0,5.66565,0.014539,0.184991,0.023124,846,7.981132075471698,592.0188679245283,25.11899383581946,0.042429380543022956
FAPI_TEMPO_41_2,1980.5785,20.229,183.4112,9.1306,0.260139,0.074051,0,0.0,0.0,5.366616,0.014485,0.277238,0.034655,847,7.990566037735849,592.0094339622641,25.108518811611784,0.04241236266044411
FAPI_TEMPO_49_66,1979.3388,20.2226,197.306,9.4702,0.361076,0.06168,0,0.0,0.0,5.641857,0.014544,0.361792,0.045224,848,8.0,592.0,25.100659516179267,0.04239976269624876
FAPI_TEMPO_46_7,1979.3388,20.2226,176.4237,8.955,0.200872,0.081535,0,0.0,0.0,5.526299,0.014545,0.188585,0.023573,849,8.00943396226415,591.9905660377359,25.100659516179267,0.042400438378910325
FAPI_TEMPO_27_2,1978.9256,20.2205,186.1841,9.1994,0.282612,0.071271,1,18.3884,0.0,5.526667,0.014532,0.236435,0.029554,850,8.018867924528301,591.9811320754717,25.098039415503948,0.042396688096309455
FAPI_TEMPO_14_25,1975.6198,20.2036,183.4647,9.132,0.262422,0.073813,0,0.0,0.0,5.181252,0.014482,0.445996,0.05575,851,8.028301886792454,591.9716981132076,25.077067485661942,0.042361936500664006
FAPI_TEMPO_37_35,1974.1736,20.1962,181.9506,9.0942,0.250644,0.0753,0,0.0,0.0,5.482589,0.014521,0.286855,0.035857,852,8.037735849056604,591.9622641509434,25.067887304737994,0.04234710356190201
FAPI_TEMPO_45_20,1972.9339,20.1899,195.8076,9.4342,0.353359,0.062662,3,129.5455,14.1359,5.843414,0.014614,0.607925,0.075991,853,8.047169811320755,591.9528301886793,25.06001526649859,0.042334480026915235
FAPI_TEMPO_3_13,1972.314,20.1867,180.3263,9.0535,0.237802,0.076931,0,0.0,0.0,5.560914,0.014575,0.292264,0.036533,854,8.056603773584905,591.9433962264151,25.056078002327038,0.04232850330294626
FAPI_TEMPO_27_24,1972.1074,20.1856,177.0286,8.9704,0.209224,0.080548,0,0.0,0.0,5.578626,0.014581,0.261682,0.03271,855,8.066037735849056,591.933962264151,25.05476565518447,0.042326960864603615
FAPI_TEMPO_20_45,1971.0744,20.1804,203.8445,9.6258,0.403906,0.056627,0,0.0,0.0,5.660516,0.014583,0.369953,0.046244,856,8.075471698113208,591.9245283018868,25.048202888107234,0.0423165482936913
FAPI_TEMPO_39_28,1970.2479,20.1761,181.8025,9.0905,0.250915,0.075303,0,0.0,0.0,5.724831,0.014601,0.408627,0.051078,857,8.084905660377359,591.9150943396227,25.042950800631555,0.04230834969425983
FAPI_TEMPO_46_3,1969.8347,20.174,172.0152,8.8424,0.163423,0.086434,0,0.0,0.0,5.630065,0.014579,0.130354,0.016294,858,8.09433962264151,591.9056603773585,25.040324661590983,0.04230458726417144
FAPI_TEMPO_41_6,1969.8347,20.174,174.4306,8.9043,0.186431,0.083479,0,0.0,0.0,5.771282,0.014599,0.147385,0.018423,859,8.10377358490566,591.8962264150944,25.040324661590983,0.04230526153756944
FAPI_TEMPO_38_28,1968.595,20.1677,185.6249,9.1856,0.28205,0.071435,0,0.0,0.0,5.735974,0.014598,0.225539,0.028192,860,8.11320754716981,591.8867924528302,25.032443955634445,0.04229262128302919
FAPI_TEMPO_33_54,1967.3554,20.1613,186.5339,9.208,0.289479,0.070525,1,17.9752,0.0,5.743623,0.014599,0.334767,0.041846,861,8.122641509433961,591.877358490566,25.024561403890097,0.04227997750701079
FAPI_TEMPO_0_15,1966.9421,20.1592,180.4633,9.057,0.241032,0.076577,0,0.0,0.0,5.196273,0.014531,0.342282,0.042785,862,8.132075471698114,591.8679245283018,25.02193269875663,0.0422762100492238
FAPI_TEMPO_46_120,1964.6694,20.1475,208.4435,9.7338,0.431772,0.053389,0,0.0,0.0,5.514813,0.01458,0.413895,0.051737,863,8.141509433962264,591.8584905660377,25.007472745217104,0.042252452476098844
FAPI_TEMPO_8_11,1964.4628,20.1465,191.6198,9.3327,0.327685,0.065851,1,21.281,0.0,5.258614,0.014528,0.381281,0.04766,864,8.150943396226415,591.8490566037735,25.006157847224166,0.042250904294277
