track_id_norm,row_class_norm,fit_status_norm,qc_pass_norm,primary_failure_mode,all_failure_modes_joined,tau_ms_norm,tau_lower_ms_norm,tau_upper_ms_norm,tau_lb_ratio,tau_ub_ratio,r2_norm,n_points_fit_norm,n_points_total_norm,fit_t_start_ms_norm,fit_t_end_ms_norm,fit_window_ms_norm,fit_window_over_tau,t0_ms_norm,R0_px_norm,Rinf_px_norm,model_name_norm
240,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
241,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
242,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
243,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
244,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
245,fit_ok_qc_fail,ok,0,unspecified,,474.7618433920557,,,,,0.9186942755503624,32,32,,,,,,,,
246,fit_ok_qc_fail,ok,0,unspecified,,1999.9999993216836,,,,,0.2456962762961931,74,74,,,,,,,,
247,fit_fail,insufficient_growth_dynamic,0,fit_status:insufficient_growth_dynamic,,,,,,,,7,7,,,,,,,,
248,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
249,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
250,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
251,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,3,3,,,,,,,,
252,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,3,3,,,,,,,,
253,fit_fail,insufficient_growth_dynamic,0,fit_status:insufficient_growth_dynamic,,,,,,,,6,6,,,,,,,,
254,fit_ok_qc_fail,ok,0,unspecified,,7.941654256201836,,,,,0.1869143880561773,11,11,,,,,,,,
255,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
256,fit_ok_qc_fail,ok,0,unspecified,,379.7052508868396,,,,,0.9217333258784236,93,93,,,,,,,,
257,fit_fail,insufficient_growth_dynamic,0,fit_status:insufficient_growth_dynamic,,,,,,,,29,29,,,,,,,,
258,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
259,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
260,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
261,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
262,fit_ok_qc_fail,ok,0,unspecified,,147.81665786091415,,,,,0.0737677928918469,65,65,,,,,,,,
263,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
264,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,3,3,,,,,,,,
265,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
266,fit_ok_qc_fail,ok,0,unspecified,,1.008910180232204,,,,,0.9779421675628132,40,40,,,,,,,,
267,fit_fail,insufficient_growth_dynamic,0,fit_status:insufficient_growth_dynamic,,,,,,,,23,23,,,,,,,,
268,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
269,fit_ok_qc_fail,ok,0,unspecified,,907.8387992001476,,,,,0.4634287466971061,135,135,,,,,,,,
270,fit_fail,insufficient_growth_dynamic,0,fit_status:insufficient_growth_dynamic,,,,,,,,24,24,,,,,,,,
271,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
272,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
273,fit_fail,insufficient_growth_dynamic,0,fit_status:insufficient_growth_dynamic,,,,,,,,7,7,,,,,,,,
274,fit_ok_qc_fail,ok,0,unspecified,,1.0000000000000002,,,,,0.689076526070399,13,13,,,,,,,,
275,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
276,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
277,fit_fail,insufficient_growth_dynamic,0,fit_status:insufficient_growth_dynamic,,,,,,,,6,6,,,,,,,,
278,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
279,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
280,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,3,3,,,,,,,,
281,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
282,fit_ok_qc_fail,ok,0,unspecified,,2000.0,,,,,0.2449010706114326,68,68,,,,,,,,
283,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
284,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
285,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
286,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
287,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,4,4,,,,,,,,
288,fit_fail,insufficient_growth_dynamic,0,fit_status:insufficient_growth_dynamic,,,,,,,,8,8,,,,,,,,
289,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,3,3,,,,,,,,
290,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
291,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
292,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
293,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
294,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
295,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
296,fit_ok_qc_fail,ok,0,unspecified,,15.157315080387926,,,,,0.0065567930186796,45,45,,,,,,,,
297,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
298,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
299,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
300,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,5,5,,,,,,,,
301,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
302,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
303,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,4,4,,,,,,,,
304,fit_fail,insufficient_growth_dynamic,0,fit_status:insufficient_growth_dynamic,,,,,,,,18,18,,,,,,,,
305,fit_ok_qc_fail,ok,0,unspecified,,7.739056626777501,,,,,0.3693733550137703,12,12,,,,,,,,
306,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,3,3,,,,,,,,
307,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
308,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,3,3,,,,,,,,
309,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
310,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
311,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
312,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
313,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
314,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
315,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
316,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,4,4,,,,,,,,
317,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
318,fit_ok_qc_fail,ok,0,unspecified,,2.134277165369756,,,,,0.9978785254954142,126,126,,,,,,,,
319,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
320,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,4,4,,,,,,,,
321,fit_ok_qc_fail,ok,0,unspecified,,1999.999999997428,,,,,0.0848468798736981,54,54,,,,,,,,
322,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
323,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,3,3,,,,,,,,
324,fit_ok_qc_fail,ok,0,unspecified,,120.98179607927672,,,,,0.2419148639776632,6,6,,,,,,,,
325,fit_ok_qc_fail,ok,0,unspecified,,162.53471698267575,,,,,0.4476357549947314,12,12,,,,,,,,
326,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
327,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
328,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
329,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
330,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
331,fit_fail,insufficient_growth_dynamic,0,fit_status:insufficient_growth_dynamic,,,,,,,,11,11,,,,,,,,
332,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
333,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
334,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
335,fit_ok_qc_fail,ok,0,unspecified,,7.735438192835595,,,,,0.1247300535233734,7,7,,,,,,,,
336,fit_ok_qc_fail,ok,0,unspecified,,1.0000000000000002,,,,,0.9841306812632724,26,26,,,,,,,,
337,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
338,fit_ok_qc_fail,ok,0,unspecified,,1.0000000000000009,,,,,0.996672136152561,20,20,,,,,,,,
339,fit_fail,insufficient_growth_dynamic,0,fit_status:insufficient_growth_dynamic,,,,,,,,7,7,,,,,,,,
340,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
341,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
342,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,3,3,,,,,,,,
343,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
344,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
345,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
346,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
347,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
348,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
349,fit_ok_qc_fail,ok,0,unspecified,,10.333250837478108,,,,,0.9921572955049608,7,7,,,,,,,,
350,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
351,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
352,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
353,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
354,fit_fail,insufficient_growth_dynamic,0,fit_status:insufficient_growth_dynamic,,,,,,,,19,19,,,,,,,,
355,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
356,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
357,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
358,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
359,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,3,3,,,,,,,,
360,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,4,4,,,,,,,,
361,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
362,fit_ok_qc_fail,ok,0,unspecified,,1829.954806828244,,,,,0.2498229287394566,45,45,,,,,,,,
363,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
364,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
365,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
366,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,4,4,,,,,,,,
367,fit_ok_qc_fail,ok,0,unspecified,,432.77982933872966,,,,,0.2249996112989842,24,24,,,,,,,,
368,fit_ok_qc_fail,ok,0,unspecified,,2.374076681520485,,,,,0.153655569772757,30,30,,,,,,,,
369,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
370,fit_fail,insufficient_growth_dynamic,0,fit_status:insufficient_growth_dynamic,,,,,,,,27,27,,,,,,,,
371,fit_fail,insufficient_growth_dynamic,0,fit_status:insufficient_growth_dynamic,,,,,,,,10,10,,,,,,,,
372,fit_ok_qc_fail,ok,0,unspecified,,35.728038823467514,,,,,0.2699608532610786,21,21,,,,,,,,
373,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
374,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
375,fit_ok_qc_fail,ok,0,unspecified,,636.5968653628352,,,,,0.0006566077866013,21,21,,,,,,,,
376,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,4,4,,,,,,,,
377,fit_fail,insufficient_growth_dynamic,0,fit_status:insufficient_growth_dynamic,,,,,,,,9,9,,,,,,,,
378,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
379,fit_ok_qc_fail,ok,0,unspecified,,1.00000000000002,,,,,0.608372034515655,39,39,,,,,,,,
380,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,3,3,,,,,,,,
381,fit_ok_qc_fail,ok,0,unspecified,,1.9604033530617115,,,,,0.5908227984195251,11,11,,,,,,,,
382,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,4,4,,,,,,,,
383,fit_fail,insufficient_growth_dynamic,0,fit_status:insufficient_growth_dynamic,,,,,,,,13,13,,,,,,,,
384,fit_fail,insufficient_growth_dynamic,0,fit_status:insufficient_growth_dynamic,,,,,,,,6,6,,,,,,,,
385,fit_fail,insufficient_growth_dynamic,0,fit_status:insufficient_growth_dynamic,,,,,,,,14,14,,,,,,,,
386,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,5,5,,,,,,,,
387,fit_fail,insufficient_growth_dynamic,0,fit_status:insufficient_growth_dynamic,,,,,,,,11,11,,,,,,,,
388,fit_ok_qc_fail,ok,0,unspecified,,1.0726864724994989,,,,,0.8786716344873052,8,8,,,,,,,,
389,fit_ok_qc_fail,ok,0,unspecified,,4.254104774233597,,,,,0.6114346492912344,10,10,,,,,,,,
390,fit_ok_qc_fail,ok,0,unspecified,,1.285946191530725,,,,,0.5582711451602438,7,7,,,,,,,,
391,fit_ok_qc_fail,ok,0,unspecified,,32.37256534984083,,,,,0.0505560512833004,8,8,,,,,,,,
392,fit_fail,insufficient_growth_dynamic,0,fit_status:insufficient_growth_dynamic,,,,,,,,27,27,,,,,,,,
393,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,4,4,,,,,,,,
394,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
395,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
396,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
397,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,3,3,,,,,,,,
398,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,5,5,,,,,,,,
399,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,5,5,,,,,,,,
400,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
401,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
402,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
403,fit_fail,insufficient_growth_dynamic,0,fit_status:insufficient_growth_dynamic,,,,,,,,34,34,,,,,,,,
404,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
405,fit_fail,insufficient_growth_dynamic,0,fit_status:insufficient_growth_dynamic,,,,,,,,35,35,,,,,,,,
406,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
407,fit_fail,insufficient_growth_dynamic,0,fit_status:insufficient_growth_dynamic,,,,,,,,18,18,,,,,,,,
408,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,4,4,,,,,,,,
409,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
410,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
411,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
412,fit_fail,insufficient_growth_dynamic,0,fit_status:insufficient_growth_dynamic,,,,,,,,29,29,,,,,,,,
413,fit_ok_qc_fail,ok,0,unspecified,,1.0000000000000002,,,,,0.9346846909144252,106,106,,,,,,,,
414,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
415,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
416,fit_fail,insufficient_growth_dynamic,0,fit_status:insufficient_growth_dynamic,,,,,,,,33,33,,,,,,,,
417,fit_ok_qc_fail,ok,0,unspecified,,1.0711768824700585,,,,,0.8857461905318541,101,101,,,,,,,,
418,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
419,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
420,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
421,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
422,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
423,fit_fail,insufficient_growth_dynamic,0,fit_status:insufficient_growth_dynamic,,,,,,,,8,8,,,,,,,,
424,fit_ok_qc_fail,ok,0,unspecified,,123.95884195594556,,,,,0.0611217334094437,7,7,,,,,,,,
425,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
426,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
427,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
428,fit_fail,insufficient_growth_dynamic,0,fit_status:insufficient_growth_dynamic,,,,,,,,11,11,,,,,,,,
429,fit_fail,insufficient_growth_dynamic,0,fit_status:insufficient_growth_dynamic,,,,,,,,26,26,,,,,,,,
430,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
431,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,4,4,,,,,,,,
432,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
433,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
434,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
435,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
436,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
437,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
438,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
439,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,4,4,,,,,,,,
440,fit_ok_qc_fail,ok,0,unspecified,,3.6500845754204296,,,,,0.7219545461679606,19,19,,,,,,,,
441,fit_fail,insufficient_growth_dynamic,0,fit_status:insufficient_growth_dynamic,,,,,,,,18,18,,,,,,,,
442,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
443,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
444,fit_ok_qc_fail,ok,0,unspecified,,727.2035319255931,,,,,0.2306572661879011,22,22,,,,,,,,
445,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
446,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
447,fit_fail,insufficient_growth_dynamic,0,fit_status:insufficient_growth_dynamic,,,,,,,,16,16,,,,,,,,
448,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
449,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
450,fit_ok_qc_fail,ok,0,unspecified,,1.5418327996487713,,,,,0.9988524115335836,23,23,,,,,,,,
451,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
452,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
453,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
454,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
455,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
456,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,4,4,,,,,,,,
457,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
458,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
459,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
460,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,3,3,,,,,,,,
461,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
462,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
463,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
464,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
465,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
466,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
467,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
468,fit_ok_qc_fail,ok,0,unspecified,,1.0000000000000002,,,,,0.9880051193050432,22,22,,,,,,,,
469,fit_fail,insufficient_growth_dynamic,0,fit_status:insufficient_growth_dynamic,,,,,,,,16,16,,,,,,,,
470,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
471,fit_ok_qc_fail,ok,0,unspecified,,1.7429729983762294,,,,,0.9848888692013816,20,20,,,,,,,,
472,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
473,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
474,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
475,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
476,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
477,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
478,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
479,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,5,5,,,,,,,,
480,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
481,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
482,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
483,fit_fail,insufficient_growth_dynamic,0,fit_status:insufficient_growth_dynamic,,,,,,,,8,8,,,,,,,,
484,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
485,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,4,4,,,,,,,,
486,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
487,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
488,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
489,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
490,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
491,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
492,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
493,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
494,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
495,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
496,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
497,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
498,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
499,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
500,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
501,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
502,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,3,3,,,,,,,,
503,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
504,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
505,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
506,fit_ok_qc_fail,ok,0,unspecified,,2.969822048791576,,,,,0.9163598793779896,80,80,,,,,,,,
507,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
508,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
509,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
510,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
511,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
512,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
513,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
514,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
515,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,3,3,,,,,,,,
516,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,3,3,,,,,,,,
517,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
518,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,4,4,,,,,,,,
