label,json_file,grain_index,area_px,perimeter_px,circularity,nuc_x,nuc_y,centroid_x,centroid_y,R_mean_px,R_mean_um,A_polar,A_std
FAPI,FAPI_0.json,55,255.0,72.0,0.6181374434146584,1497.8,204.06666666666666,1497.8,204.06666666666666,8.223761786168728,3.737835676897255,1.2403347917679861,0.1513625981284087
FAPI,FAPI_0.json,56,895.0,135.0,0.6171139478656493,1357.7508379888268,204.92513966480448,1357.7508379888268,204.92513966480448,16.454379277701566,7.478787385212561,0.24935682773087695,0.05845454233939808
FAPI,FAPI_0.json,57,598.0,110.0,0.6210487295360979,917.2240802675585,518.4749163879599,917.2240802675585,518.4749163879599,13.29835348957058,6.044321492982528,0.37912641830579025,0.07952029478859635
FAPI,FAPI_0.json,58,906.0,136.0,0.6155456194101109,394.68543046357615,720.0364238410596,394.68543046357615,720.0364238410596,16.55597224298328,7.524963067342659,0.2365910785626032,0.059168261762594085
FAPI,FAPI_0.json,59,888.0,140.0,0.5693335257934156,329.036036036036,289.88963963963965,329.036036036036,289.88963963963965,16.350858380350232,7.431735426086626,0.363728166029148,0.08422576374231239
FAPI,FAPI_0.json,60,185.0,61.0,0.6247725244978357,1761.291891891892,381.227027027027,1761.291891891892,381.227027027027,6.594315848457713,2.997225562217728,1.4603899291561595,0.24441262252107848
FAPI,FAPI_0.json,61,491.0,100.0,0.6170087971650354,480.0427698574338,442.23217922606926,480.0427698574338,442.23217922606926,11.936450906497111,5.425314255682416,0.38869710985787187,0.07822258950320857
FAPI,FAPI_0.json,62,978.0,144.0,0.5926847251564077,620.8466257668712,766.4867075664622,620.8466257668712,766.4867075664622,17.253040414823047,7.841792074514824,0.17763740059737954,0.04627427229371812
FAPI,FAPI_0.json,63,486.0,136.0,0.33019334551138396,312.7283950617284,529.4588477366256,312.7283950617284,529.4588477366256,12.02976506944157,5.4677270852952855,1.199885394555055,0.14604230334662532
FAPI,FAPI_0.json,64,632.0,124.0,0.5165157536599244,1547.0569620253164,86.60601265822785,1547.0569620253164,86.60601265822785,13.6899439811962,6.222305844717244,1.3339140931318085,0.13828096170083515
FAPI,FAPI_0.json,65,557.0,110.0,0.578468465470914,1858.0592459605027,191.61220825852783,1858.0592459605027,191.61220825852783,12.779350861490817,5.808426219009161,0.513957797922238,0.10684306898350587
FAPI,FAPI_0.json,66,1119.0,154.0,0.5929232888121063,1260.8087578194816,577.6380697050938,1260.8087578194816,577.6380697050938,18.475597015483583,8.397464259312398,0.2686225432325165,0.058427095576212305
FAPI,FAPI_0.json,67,935.0,138.0,0.6169689416312658,1156.7860962566845,680.8320855614974,1156.7860962566845,680.8320855614974,16.82595181124881,7.647673244088471,0.31994519926132686,0.07055866473822013
FAPI,FAPI_0.json,68,314.0,77.0,0.6655153268525519,1795.7420382165606,871.4363057324841,1795.7420382165606,871.4363057324841,9.200895169726964,4.1819589524880065,0.6559864572350588,0.13488686599893907
FAPI,FAPI_0.json,69,476.0,98.0,0.6228230333647403,1478.6827731092437,350.37394957983196,1478.6827731092437,350.37394957983196,11.66827261247024,5.303422787854518,0.6631486965299356,0.13400710666202018
FAPI,FAPI_0.json,70,744.0,135.0,0.5129975164380369,367.9502688172043,792.9637096774194,367.9502688172043,792.9637096774194,14.89864230189094,6.771679212182378,0.5572560512042256,0.1341233969288322
FAPI,FAPI_0.json,71,752.0,126.0,0.5952324705214221,1403.8829787234042,98.22739361702128,1403.8829787234042,98.22739361702128,14.999796724843602,6.817655569574482,0.5599299202142565,0.09642205694760787
FAPI,FAPI_0.json,72,625.0,113.0,0.6150819667925823,1568.848,505.904,1568.848,505.904,13.630503761699654,6.195289282363691,0.2604099673048566,0.054590910249105666
