label,json_file,grain_index,area_px,perimeter_px,circularity,nuc_x,nuc_y,centroid_x,centroid_y,R_mean_px,R_mean_um,A_polar,A_std,file_name,area_(µm²),area_error_(µm²),perimeter_(µm),perimeter_error_(µm),circularity_distortion,circularity_distortion_error,defects_count,defects_area_(µm²),defects_area_error_(µm²),entropy_hm_(bits),entropy_hm_error_(bits),nucleus_circularity,nucleus_circularity_error
FAPI,FAPI_11.json,3,20044.0,624.0,0.6468820178804428,1020.6101077629216,734.182847734983,1020.6101077629216,734.182847734983,79.96063870733262,36.34343210310826,0.5258412760832976,0.123784658721414,FAPI_11_3,4141.3223,29.2514,256.2109,10.7916,0.207218,0.067019,1,19.8347,0.0,5.547564,0.010043,0.225106,0.028138
FAPI,FAPI_11.json,4,18418.0,632.0,0.5794529471821104,1435.559995656423,552.8262569225758,1435.559995656423,552.8262569225758,76.38471653687344,34.71811636390113,0.5109241420469977,0.1373772719419833,FAPI_11_4,3805.3719,28.0399,243.605,10.5228,0.194186,0.069869,2,34.5041,1.6071,5.395707,0.010443,0.381154,0.047644
FAPI,FAPI_11.json,5,9195.0,478.0,0.505714963844438,898.1775965198477,752.3587819467102,898.1775965198477,752.3587819467102,53.5447378796643,24.336968501851832,0.8042564500294848,0.1945404653280416,FAPI_11_5,1899.7934,19.8121,176.5339,8.9578,0.233945,0.078153,0,0.0,0.0,5.621617,0.014838,0.305068,0.038134
FAPI,FAPI_11.json,6,15593.0,576.0,0.5906015413703902,1580.9551721926505,738.0963252741615,1580.9551721926505,738.0963252741615,70.13696565378758,31.87841030742933,0.45013019020038,0.1347327321592043,FAPI_11_6,3221.6942,25.8,219.4818,9.9882,0.159578,0.076788,1,27.4793,0.0,5.516396,0.011379,0.332879,0.04161
FAPI,FAPI_11.json,7,4317.0,329.0,0.5011873683926474,1499.116284456799,654.5496872828353,1499.116284456799,654.5496872828353,36.80897075668346,16.730285689403154,0.4897120133251334,0.1087971089673662,FAPI_11_7,891.9421,13.5752,118.6908,7.3451,0.204368,0.099216,1,19.6281,0.0,5.738402,0.021691,0.505726,0.063216
FAPI,FAPI_11.json,8,14896.0,606.0,0.509723057302373,1467.3462003222342,825.3030343716434,1467.3462003222342,825.3030343716434,68.71432781176532,31.231797890936623,0.7055851115636304,0.162407495664314,FAPI_11_8,3077.686,25.2168,230.4555,10.2349,0.271784,0.064957,0,0.0,0.0,5.634854,0.011661,0.361884,0.045235
FAPI,FAPI_11.json,9,12993.0,596.0,0.4596494904293971,757.0002308935581,508.82190410220886,757.0002308935581,508.82190410220886,64.12631249309797,29.14646908519365,0.6122536523083388,0.1632560323766383,FAPI_11_9,2684.5041,23.551,214.4606,9.8733,0.266536,0.06784,0,0.0,0.0,5.729133,0.012502,0.371101,0.046388
FAPI,FAPI_11.json,10,16434.0,604.0,0.566081900674254,488.4457222830717,301.685529998783,488.4457222830717,301.685529998783,71.25881237778026,32.38830818846994,0.7434219661827237,0.2256751227685057,FAPI_11_10,3395.4545,26.4866,234.6055,10.3266,0.224768,0.068514,1,19.6281,0.0,5.424688,0.01107,0.447996,0.055999
FAPI,FAPI_11.json,11,16072.0,622.0,0.5220342751677004,982.3767421602788,594.7631284221005,982.3767421602788,594.7631284221005,71.50153279431619,32.49862863013998,0.5348040192364826,0.1320843347235619,FAPI_11_11,3320.6612,26.1933,234.533,10.325,0.241376,0.067062,7,180.7851,7.5208,5.489037,0.011202,0.149675,0.018709
FAPI,FAPI_11.json,12,7863.0,385.0,0.6666174541454287,1140.8910085209209,178.77006231718173,1140.8910085209209,178.77006231718173,49.90373117815621,22.6820707673858,0.4317555324896382,0.0953557058624713,FAPI_11_12,1624.5868,18.321,154.1532,8.3708,0.140892,0.093803,1,25.8264,0.0,5.672536,0.016064,0.411758,0.05147
FAPI,FAPI_11.json,13,65489.0,1246.0,0.5300808784990093,1207.6743422559514,808.249644978546,1207.6743422559514,808.249644978546,144.21375528927754,65.54753574285161,0.6098322681780692,0.1793918408457555,FAPI_11_13,13530.7851,52.8736,484.0873,14.8337,0.27442,0.044558,2,45.4545,6.7204,5.613412,0.005559,0.191065,0.023883
FAPI,FAPI_11.json,14,34946.0,923.0,0.5154706407334363,987.9624277456649,308.76372116980485,987.9624277456649,308.76372116980485,105.34783425207114,47.88233214798655,0.6719821182452149,0.1709928302584633,FAPI_11_14,7220.2479,38.6237,349.1731,12.5982,0.255816,0.053848,3,64.4628,4.1322,5.514116,0.007598,0.238866,0.029858
FAPI,FAPI_11.json,15,11164.0,490.0,0.5843022138221816,1054.0743461125044,894.805446076675,1054.0743461125044,894.805446076675,59.08958646922726,26.85719384640398,0.7108113464109119,0.1906642497295726,FAPI_11_15,2306.6116,21.8305,194.7693,9.4091,0.235912,0.074178,1,20.2479,0.0,5.624596,0.013466,0.42538,0.053172
FAPI,FAPI_11.json,16,7860.0,428.0,0.5391937779984228,1673.8916030534351,842.5360050890586,1673.8916030534351,842.5360050890586,49.86970655111023,22.66660601194025,0.429819960611208,0.1042943451658297,FAPI_11_16,1623.9669,18.3175,157.8007,8.4692,0.180461,0.088454,1,47.5207,0.0,5.293632,0.015968,0.337986,0.042248
FAPI,FAPI_11.json,17,22481.0,730.0,0.5301268113743828,643.308082380677,405.5557137138028,643.308082380677,405.5557137138028,84.85970109830265,38.57013694505924,0.5131980155633681,0.1252885013253449,FAPI_11_17,4644.8347,30.9786,281.4938,11.3116,0.263382,0.059404,1,55.1653,0.0,5.445555,0.009471,0.532894,0.066612
FAPI,FAPI_11.json,18,12416.0,510.0,0.5998618129484179,1327.646987757732,511.3997261597938,1327.646987757732,511.3997261597938,62.37814841305663,28.35189961232313,0.5031863392382139,0.1633685979392536,FAPI_11_18,2565.2893,23.0221,200.665,9.5505,0.199423,0.076543,0,0.0,0.0,5.398189,0.012731,0.705619,0.088202
FAPI,FAPI_11.json,19,2168.0,224.0,0.542966587450787,1032.648062730627,466.8957564575646,1032.648062730627,466.8957564575646,25.500630133426803,11.59045794059778,0.7750302820709403,0.220686794513149,FAPI_11_19,447.9339,9.6202,84.5109,6.1979,0.211868,0.116834,1,11.5702,0.0,5.405804,0.030481,0.435298,0.054412
FAPI,FAPI_11.json,20,39667.0,1078.0,0.4289450875838453,848.4655002899135,391.5716086419442,848.4655002899135,391.5716086419442,110.67617147657754,50.30414949802173,0.865562868315588,0.2650588753715421,FAPI_11_20,8195.6612,41.15,394.144,13.3849,0.337045,0.04515,1,19.6281,0.0,5.59023,0.007148,0.27658,0.034572
FAPI,FAPI_11.json,21,13256.0,590.0,0.4785401001549704,307.21959867229936,307.0442063971032,307.21959867229936,307.0442063971032,64.75719044202101,29.433213541875062,0.6337160774485333,0.1684049984920291,FAPI_11_21,2738.843,23.7882,218.6562,9.9694,0.280131,0.06594,1,19.2149,0.0,5.40827,0.012321,0.240288,0.030036
FAPI,FAPI_11.json,22,45761.0,1006.0,0.5682107016782902,707.8463975874653,186.51172395708136,707.8463975874653,186.51172395708136,121.17473495481408,55.07592014817879,0.4101263598425895,0.0943583035686796,FAPI_11_22,9454.7521,44.198,384.3157,13.217,0.195578,0.055457,1,33.6777,0.0,5.485917,0.006647,0.10778,0.013472
FAPI,FAPI_11.json,23,19432.0,763.0,0.4194481564257586,1354.7001337999177,896.796984355702,1354.7001337999177,896.796984355702,76.84800400100886,34.928688174847444,1.0674097452982287,0.3035121596251714,FAPI_11_23,4014.876,28.8014,296.9483,11.6179,0.427836,0.044959,3,62.1901,6.9217,5.633989,0.010211,0.34371,0.042964
FAPI,FAPI_11.json,24,16451.0,584.0,0.6061449233463793,90.54483010151358,202.3253297671874,90.54483010151358,202.3253297671874,71.09619698465328,32.31439680413668,0.7435721131536313,0.2395512998441754,FAPI_11_24,3398.9669,26.5003,239.6267,10.4365,0.256148,0.065053,0,0.0,0.0,5.380816,0.01106,0.322513,0.040314
FAPI,FAPI_11.json,25,32162.0,957.0,0.4412950297472833,1391.0064361669051,337.8947826627697,1391.0064361669051,337.8947826627697,99.90258496737697,45.40737633395009,0.9912176078713586,0.2501943787934222,FAPI_11_25,6645.0413,37.0532,360.1011,12.7938,0.35604,0.045898,0,0.0,0.0,5.714414,0.007945,0.333881,0.041735
FAPI,FAPI_11.json,26,7309.0,464.0,0.4266108186884624,1068.7732932001643,553.5601313449172,1068.7732932001643,553.5601313449172,46.10237695397365,20.95429243319682,1.2305282783134406,0.3602643240031148,FAPI_11_26,1510.124,17.6638,174.6968,8.9111,0.378198,0.063851,0,0.0,0.0,5.786443,0.016687,0.456566,0.057071
FAPI,FAPI_11.json,27,14000.0,562.0,0.5570129196724598,819.4385714285714,683.0161428571429,819.4385714285714,683.0161428571429,66.23344928731507,30.10419759075107,0.6905641801237631,0.193925492044118,FAPI_11_27,2892.562,24.4466,218.7098,9.9706,0.2401,0.069582,3,64.876,6.5347,5.653429,0.012041,0.260252,0.032532
FAPI,FAPI_11.json,28,20109.0,716.0,0.4929175639886173,454.60296384703366,184.1015963001641,454.60296384703366,184.1015963001641,78.94355459956125,35.88115056294656,0.7948683889489742,0.2511897328587379,FAPI_11_28,4154.7521,29.2988,282.0531,11.3228,0.343714,0.052895,0,0.0,0.0,5.508623,0.010015,0.455622,0.056953
FAPI,FAPI_11.json,29,8639.0,440.0,0.5607483250901286,93.7983562912374,342.10996643129994,93.7983562912374,342.10996643129994,52.056776155855786,23.660665301233458,0.6291043554712403,0.1469092984796194,FAPI_11_29,1784.9174,19.2038,168.8468,8.7606,0.21324,0.08208,0,0.0,0.0,5.362986,0.015267,0.5648,0.0706
FAPI,FAPI_11.json,30,8177.0,464.0,0.4772741366008423,1679.3389996331173,304.1995841995842,1679.3389996331173,304.1995841995842,49.12193933399357,22.326733450595675,1.084716882466371,0.3361748739010797,FAPI_11_30,1689.4628,18.6832,181.0872,9.0726,0.352585,0.065266,1,23.1405,0.0,5.550424,0.015703,0.464859,0.058107
FAPI,FAPI_11.json,31,11519.0,532.0,0.5114478740559221,1597.7689035506555,619.5107214167897,1597.7689035506555,619.5107214167897,60.34365262036829,27.42718764277195,0.6805570252604379,0.1639544060053743,FAPI_11_31,2379.9587,22.1749,205.3397,9.6611,0.290694,0.067071,1,15.4959,0.0,5.243835,0.013175,0.404314,0.050539
FAPI,FAPI_11.json,32,11366.0,494.0,0.5852799111721482,452.6346999824037,656.6488650360725,452.6346999824037,656.6488650360725,59.95701749890257,27.251455588690977,0.4934230607976103,0.1292138755759929,FAPI_11_32,2348.3471,22.0272,189.9308,9.2915,0.181947,0.080406,0,0.0,0.0,5.404331,0.013323,0.492904,0.061613
FAPI,FAPI_11.json,33,1897.0,192.0,0.6466581232486803,1546.8719030047444,294.57248286768584,1546.8719030047444,294.57248286768584,24.02671747772265,10.920540273674698,0.5406575523081489,0.1466834085358203,FAPI_11_33,391.9421,8.9989,76.0895,5.881,0.149289,0.132946,1,17.7686,0.0,5.504056,0.032505,0.457639,0.057205
FAPI,FAPI_11.json,34,21753.0,774.0,0.4562964631768841,210.92263136119155,433.0520387992461,210.92263136119155,433.0520387992461,82.40818452615216,37.455882137569496,0.6792809680212921,0.212566722779333,FAPI_11_34,4494.4215,30.4729,283.9202,11.3602,0.299366,0.056268,0,0.0,0.0,5.377389,0.009616,0.52658,0.065822
FAPI,FAPI_11.json,35,3216.0,240.0,0.7016223593017205,594.4017412935324,831.2046019900497,594.4017412935324,831.2046019900497,31.40004387039791,14.271839005880492,0.5204178505930264,0.1708154268515246,FAPI_11_35,664.4628,11.7169,100.0378,6.7433,0.165643,0.113442,0,0.0,0.0,5.647123,0.025106,0.313156,0.039144
FAPI,FAPI_11.json,36,29425.0,835.0,0.5303387791997112,607.1487510620221,573.0051316907392,607.1487510620221,573.0051316907392,96.92796704390776,44.05536331501985,0.5062624896636906,0.1402249628569366,FAPI_11_36,6079.5455,35.4416,319.8238,12.0571,0.253105,0.056483,2,48.1405,1.6071,5.514468,0.008285,0.373223,0.046653
FAPI,FAPI_11.json,37,10133.0,476.0,0.5619970051342662,1132.332971479325,73.88078555215633,1132.332971479325,73.88078555215633,56.42916756360455,25.647989475035477,0.431466736779536,0.1428293939038314,FAPI_11_37,2093.595,20.7981,180.9502,9.0692,0.196503,0.080937,0,0.0,0.0,5.521266,0.014112,0.589584,0.073698
FAPI,FAPI_11.json,38,9060.0,438.0,0.5934577978258069,855.092825607064,572.5884105960265,855.092825607064,572.5884105960265,53.52916931359638,24.32989233121364,0.4444255610673221,0.1124302368400709,FAPI_11_38,1871.9008,19.6661,170.8667,8.8129,0.194291,0.083543,1,25.6198,0.0,5.482815,0.014941,0.467769,0.058471
FAPI,FAPI_11.json,39,16996.0,758.0,0.3717219229914308,431.1362673570252,415.3845022358202,431.1362673570252,415.3845022358202,68.36147779894723,31.071421727229733,1.5206643606968857,0.4643741504718773,FAPI_11_39,3511.5702,26.9357,290.7596,11.4962,0.478033,0.041469,2,38.4298,4.0907,5.483981,0.010894,0.480694,0.060087
FAPI,FAPI_11.json,40,2909.0,292.0,0.4287339570882299,1016.3544173255416,963.8700584393264,1016.3544173255416,963.8700584393264,29.11546954368824,13.23346220862683,1.061378160133179,0.3236058064719748,FAPI_11_40,601.0331,11.1436,106.8994,6.9707,0.339067,0.087063,0,0.0,0.0,5.447288,0.026305,0.425652,0.053206
FAPI,FAPI_11.json,41,4235.0,300.0,0.5913175505756788,656.4788665879574,823.0394332939787,656.4788665879574,823.0394332939787,36.33213594470167,16.513556384912626,0.6402528285600354,0.1476445363865648,FAPI_11_41,875.0,13.4456,117.4587,7.3069,0.20302,0.09991,0,0.0,0.0,5.516564,0.021825,0.437599,0.0547
FAPI,FAPI_11.json,42,8729.0,460.0,0.5183924815346939,436.6971016153053,565.963111467522,436.6971016153053,565.963111467522,50.72154991381417,23.053782901912683,1.0683223862379914,0.3277945911965672,FAPI_11_42,1803.5124,19.3035,185.6595,9.1864,0.342501,0.065446,0,0.0,0.0,5.473382,0.015218,0.338953,0.042369
FAPI,FAPI_11.json,43,8078.0,444.0,0.514929499547487,250.09445407279028,119.13840059420647,250.09445407279028,119.13840059420647,50.24896377187804,22.83898468819168,0.6693374771748967,0.175674022158446,FAPI_11_43,1669.0083,18.5698,165.8722,8.6831,0.237708,0.080259,0,0.0,0.0,5.377225,0.015786,0.605533,0.075692
FAPI,FAPI_11.json,44,19417.0,740.0,0.4455829405022133,1772.0979038986454,140.583921306072,1772.0979038986454,140.583921306072,77.91825463415752,35.41513477967653,1.0294630655180983,0.2245512162367879,FAPI_11_44,4011.7769,28.7903,275.1223,11.1828,0.333968,0.054355,1,22.9339,0.0,5.745441,0.010226,0.552861,0.069108
FAPI,FAPI_11.json,45,16026.0,607.0,0.5465848881818653,1828.7004243104957,915.260576563085,1828.7004243104957,915.260576563085,71.30612549293195,32.40981278142843,0.5464613929338693,0.1501184112905777,FAPI_11_45,3311.157,26.1558,236.4237,10.3665,0.255598,0.065544,4,84.0909,5.749,5.509987,0.011225,0.624674,0.078084
FAPI,FAPI_11.json,46,8839.0,472.0,0.49857328111678,216.6447561941396,256.388052947166,216.6447561941396,256.388052947166,52.11052579389213,23.68509540024368,0.6288823488148143,0.2173963095686888,FAPI_11_46,1826.2397,19.4248,171.144,8.82,0.216491,0.081186,0,0.0,0.0,5.306356,0.015075,0.541846,0.067731
FAPI,FAPI_11.json,47,11333.0,530.0,0.5069942263173104,88.61651813288626,948.0574428659668,88.61651813288626,948.0574428659668,59.17441841044302,26.89575136602353,1.0721669888324492,0.2493644651533868,FAPI_11_47,2341.5289,21.9952,215.88,9.9059,0.368629,0.058245,0,0.0,0.0,5.36366,0.013328,0.323162,0.040395
FAPI,FAPI_11.json,48,3664.0,300.0,0.5115909103445778,1587.7409934497816,120.44295851528383,1587.7409934497816,120.44295851528383,33.65515702867679,15.296825215066672,0.7121732696885492,0.1776909463456655,FAPI_11_48,757.0248,12.5064,113.1984,7.1731,0.257598,0.094885,0,0.0,0.0,5.422702,0.02342,0.471163,0.058895
FAPI,FAPI_11.json,49,35297.0,1010.0,0.4348153941525691,1820.9559735954897,737.2916678471258,1820.9559735954897,737.2916678471258,106.38433325106637,48.353438077152525,0.618236776161537,0.1548743635959029,FAPI_11_49,7292.7686,38.8171,357.8685,12.7541,0.284425,0.051147,9,204.9587,10.9659,5.67712,0.00758,0.422111,0.052764
FAPI,FAPI_11.json,50,7756.0,504.0,0.3836953990495471,1658.917870036101,229.76018566271276,1658.917870036101,229.76018566271276,47.29362032606022,21.495732237975865,1.4396515181319172,0.3810018810811161,FAPI_11_50,1602.4793,18.1959,186.4883,9.2069,0.420972,0.05755,0,0.0,0.0,5.689707,0.01615,0.629191,0.078649
FAPI,FAPI_11.json,51,4555.0,300.0,0.6359979794267338,1579.0019758507135,841.7929747530187,1579.0019758507135,841.7929747530187,37.844675717876505,17.201030715261986,0.3855837748371443,0.0985484691196551,FAPI_11_51,941.1157,13.9444,120.6539,7.4056,0.1876,0.100452,0,0.0,0.0,5.898507,0.021138,0.659911,0.082489
FAPI,FAPI_11.json,52,3265.0,278.0,0.5308886710817594,1534.1960183767228,170.59203675344563,1534.1960183767228,170.59203675344563,31.581333021067948,14.354237921708592,0.7959902429991451,0.2123801543048379,FAPI_11_52,674.5868,11.8058,106.3936,6.9542,0.251113,0.098772,1,18.595,0.0,4.77123,0.024448,0.235122,0.02939
FAPI,FAPI_11.json,53,19239.0,650.0,0.5722234420110204,1564.493476791933,401.18654815738864,1564.493476791933,401.18654815738864,78.29026558114421,35.58421990470797,0.5224147718741813,0.1273322923469123,FAPI_11_53,3975.0,28.658,252.8519,10.7207,0.218706,0.066491,1,10.124,0.0,5.703239,0.010263,0.713781,0.089223
FAPI,FAPI_11.json,54,3468.0,276.0,0.572098473148992,604.5873702422145,918.6776239907728,604.5873702422145,918.6776239907728,32.73165553512885,14.877078520061836,0.6123275519161145,0.1729126417410104,FAPI_11_54,716.5289,12.1673,108.6798,7.0285,0.237664,0.099449,2,77.4793,24.3981,5.418932,0.024058,0.261596,0.032699
FAPI,FAPI_11.json,55,5043.0,364.0,0.4782952467109445,1599.626809438826,198.8187586753916,1599.626809438826,198.8187586753916,39.76004591120247,18.07159813066553,0.6292867231352581,0.1560281577070163,FAPI_11_55,1041.9421,14.6723,132.97,7.7744,0.259464,0.08722,0,0.0,0.0,5.608379,0.02003,0.636141,0.079518
FAPI,FAPI_11.json,56,5716.0,368.0,0.5304035801015848,367.675822253324,706.6516794961511,367.675822253324,706.6516794961511,42.43559483759287,19.28767934658379,0.5675458879420252,0.1373807381695515,FAPI_11_56,1180.9917,15.6207,137.9834,7.9196,0.220524,0.090068,0,0.0,0.0,5.345254,0.01877,0.15558,0.019448
FAPI,FAPI_11.json,57,2813.0,246.0,0.5841298258013146,1655.895840739424,124.25275506576608,1655.895840739424,124.25275506576608,28.999199794752,13.180615685707272,0.8356799599973374,0.2427278922060785,FAPI_11_57,581.1983,10.9582,97.9723,6.6733,0.2391,0.104644,0,0.0,0.0,5.264942,0.026594,0.370495,0.046312
FAPI,FAPI_11.json,58,7955.0,501.0,0.3982672508763997,1712.3761156505343,918.9549968573224,1712.3761156505343,918.9549968573224,47.89229574528216,21.76784011257563,1.2721813376351745,0.3841146930020975,FAPI_11_58,1643.595,18.4279,186.1117,9.1976,0.40371,0.059315,1,16.5289,0.0,5.421196,0.015903,0.422937,0.052867
FAPI,FAPI_11.json,59,7070.0,429.0,0.4827415643444632,174.6230551626591,164.9140028288543,174.6230551626591,164.9140028288543,46.682586859093696,21.21800742638818,1.010591571976989,0.23470605227338,FAPI_11_59,1460.7438,17.3726,165.1002,8.6629,0.326575,0.071122,0,0.0,0.0,5.251939,0.01684,0.355817,0.044477
FAPI,FAPI_11.json,60,18001.0,717.0,0.4400157121219856,376.4783067607355,846.5786900727737,376.4783067607355,846.5786900727737,76.1598856732798,34.61592701977138,0.7002014977655934,0.1755077724809224,FAPI_11_60,3719.2149,27.7206,275.3507,11.1875,0.383563,0.050302,0,0.0,0.0,5.367572,0.010574,0.20537,0.025671
FAPI,FAPI_11.json,61,15831.0,677.0,0.4340511143652705,759.1708672857053,904.179647527004,759.1708672857053,904.179647527004,69.60155922602773,31.63505923533399,0.94255042314923,0.2743083062451234,FAPI_11_61,3270.8678,25.9961,252.7984,10.7195,0.356832,0.054784,0,0.0,0.0,5.668353,0.011312,0.330449,0.041306
FAPI,FAPI_11.json,62,7375.0,408.0,0.5567388941807172,702.513220338983,691.591593220339,702.513220338983,691.591593220339,47.92320425778036,21.78188854244746,0.6733265013016383,0.1821480853547711,FAPI_11_62,1523.7603,17.7434,156.4315,8.4324,0.217511,0.08485,0,0.0,0.0,5.484454,0.016546,0.430936,0.053867
FAPI,FAPI_11.json,63,3827.0,274.0,0.6405708927107538,731.6425398484453,795.602822053828,731.6425398484453,795.602822053828,34.24308056606075,15.564046181634234,0.6124003341092099,0.1931184257363629,FAPI_11_63,790.7025,12.7816,111.2321,7.1106,0.196913,0.103493,0,0.0,0.0,5.529454,0.022994,0.622463,0.077808
FAPI,FAPI_11.json,64,4621.0,372.0,0.4196236458619041,1771.5226141527808,582.1354685133088,1771.5226141527808,582.1354685133088,36.76431415661658,16.70998852646494,1.1258359685855064,0.3388806799418663,FAPI_11_64,954.7521,14.045,134.7425,7.826,0.339168,0.077377,0,0.0,0.0,5.22997,0.020801,0.543328,0.067916
FAPI,FAPI_11.json,65,7308.0,416.0,0.5306665845144741,1543.4315818281336,520.5255883962781,1543.4315818281336,520.5255883962781,47.76316688536512,21.709148911144343,0.8784852098492564,0.1900879986286086,FAPI_11_65,1509.9174,17.6626,166.192,8.6915,0.313022,0.072303,0,0.0,0.0,5.401585,0.016581,0.782083,0.09776
FAPI,FAPI_11.json,66,2408.0,238.0,0.5342105154893173,1059.22134551495,195.63039867109637,1059.22134551495,195.63039867109637,27.22192741760361,12.372816010619143,0.7331519000964473,0.1648061084023417,FAPI_11_66,497.5207,10.1387,90.8745,6.427,0.242928,0.108192,0,0.0,0.0,5.667323,0.029053,0.580395,0.072549
FAPI,FAPI_11.json,67,13048.0,648.0,0.3904845006862484,112.93953096259963,852.8210453709381,112.93953096259963,852.8210453709381,62.90230506514055,28.590137475406355,1.166555461205933,0.3168454774966515,FAPI_11_67,2695.8678,23.6008,249.0139,10.639,0.453662,0.046928,0,0.0,0.0,5.363023,0.012405,0.685049,0.085631
FAPI,FAPI_11.json,68,4213.0,304.0,0.5728674623257357,485.7500593401377,761.6681699501543,485.7500593401377,761.6681699501543,36.25612806961587,16.479009549217714,0.5802542162989497,0.1356493766411529,FAPI_11_68,870.4545,13.4107,114.4841,7.2138,0.165424,0.105958,0,0.0,0.0,5.289872,0.021818,0.197549,0.024694
FAPI,FAPI_11.json,69,4708.0,392.0,0.3850119276629724,1781.8615123194563,351.7608326253186,1781.8615123194563,351.7608326253186,36.90154242412817,16.77236104253737,1.4086355466544265,0.3724033151671658,FAPI_11_69,972.7273,14.1766,146.2298,8.1528,0.428352,0.064285,0,0.0,0.0,5.390122,0.020701,0.715555,0.089444
FAPI,FAPI_11.json,70,5839.0,384.0,0.4976063233591254,1431.2348004795342,244.5372495290289,1431.2348004795342,244.5372495290289,41.85554170847264,19.024035610675973,1.014903676564353,0.2928437181679308,FAPI_11_70,1206.405,15.7879,150.0489,8.2586,0.326656,0.074643,0,0.0,0.0,5.296015,0.018522,0.570071,0.071259
FAPI,FAPI_11.json,71,3462.0,294.0,0.5033177734614218,538.7642980935875,914.2749855574812,538.7642980935875,914.2749855574812,32.330274756614145,14.694644321095083,0.8850021386503971,0.2459081941973425,FAPI_11_71,715.2893,12.1568,110.2049,7.0777,0.259901,0.095891,0,0.0,0.0,5.496315,0.024168,0.405178,0.050647
FAPI,FAPI_11.json,72,8095.0,471.0,0.4585481048284018,1709.584928968499,656.0584311303273,1709.584928968499,656.0584311303273,49.72040989914079,22.59874821563209,0.9668320073548704,0.2576466928247854,FAPI_11_72,1672.5207,18.5893,175.6705,8.9359,0.318943,0.069699,0,0.0,0.0,5.487732,0.015774,0.513057,0.064132
FAPI,FAPI_11.json,73,10566.0,506.0,0.5185843862242772,384.2591330683324,492.8586030664395,384.2591330683324,492.8586030664395,56.96870982700951,25.893220352800054,0.9464769171602658,0.2422493666065291,FAPI_11_73,2183.0579,21.2378,195.9179,9.4368,0.285295,0.069201,0,0.0,0.0,5.414864,0.013811,0.739834,0.092479
FAPI,FAPI_11.json,74,7416.0,432.0,0.499358091542822,818.338996763754,809.3075782092773,818.338996763754,809.3075782092773,47.66022009682673,21.662357893964348,0.8928859576590988,0.2508962895232364,FAPI_11_74,1532.2314,17.7926,167.6068,8.7284,0.31459,0.07183,0,0.0,0.0,5.627113,0.016524,0.426343,0.053293
FAPI,FAPI_11.json,75,3986.0,316.0,0.5016178624102273,633.9786753637732,732.2842448569995,633.9786753637732,732.2842448569995,34.437705675499444,15.652506511176307,0.8530296990132593,0.2821954013747156,FAPI_11_75,823.5537,13.0444,122.335,7.457,0.308487,0.085012,0,0.0,0.0,5.735664,0.022572,0.339702,0.042463
FAPI,FAPI_11.json,76,4126.0,365.0,0.3891825494827994,149.52762966553564,503.1606883179835,149.52762966553564,503.1606883179835,34.615468964896095,15.733302864770463,1.3662008524793352,0.346311447002992,FAPI_11_76,852.4793,13.2715,133.3466,7.7854,0.397538,0.070971,0,0.0,0.0,5.220982,0.022049,0.671597,0.08395
FAPI,FAPI_11.json,77,5990.0,385.0,0.5078263449486351,515.4644407345576,830.844407345576,515.4644407345576,830.844407345576,42.96690151102533,19.529167012565257,0.7675212148343747,0.2232662766358509,FAPI_11_77,1237.6033,15.9907,155.2183,8.3996,0.354486,0.07036,0,0.0,0.0,5.455717,0.018352,0.262786,0.032848
FAPI,FAPI_11.json,78,5908.0,410.0,0.4416544770353003,194.1976980365606,810.2682802979011,194.1976980365606,810.2682802979011,42.96211176160567,19.526989992275794,0.6190532893726003,0.1709190354880536,FAPI_11_78,1220.6612,15.8809,144.5598,8.1061,0.265976,0.082872,0,0.0,0.0,5.343814,0.018464,0.827754,0.103469
FAPI,FAPI_11.json,79,3650.0,291.0,0.5416475093871232,1031.890410958904,147.09068493150684,1031.890410958904,147.09068493150684,33.273287532843874,15.123259216615248,0.690760575850977,0.2192248288229765,FAPI_11_79,754.1322,12.4825,111.27,7.1118,0.234577,0.09866,0,0.0,0.0,5.533555,0.023528,0.610108,0.076263
FAPI,FAPI_11.json,80,7867.0,432.0,0.5297262818456555,322.0885979407652,179.44629464853185,322.0885979407652,179.44629464853185,49.60773546212542,22.547535821413824,0.8006765574018104,0.192024772005303,FAPI_11_80,1625.4132,18.3256,169.2044,8.7699,0.286572,0.07439,0,0.0,0.0,5.569009,0.016032,0.502595,0.062824
FAPI,FAPI_11.json,81,5596.0,388.0,0.4671153281296759,130.4431736954968,731.7010364546104,130.4431736954968,731.7010364546104,41.493781630896166,18.859609675246197,0.9187496688434792,0.2299610832245019,FAPI_11_81,1156.1983,15.4559,147.0743,8.1763,0.328311,0.07522,0,0.0,0.0,5.637115,0.01903,0.491363,0.06142
FAPI,FAPI_11.json,82,5140.0,336.0,0.5721296144930391,1707.8727626459145,750.8626459143969,1707.8727626459145,750.8626459143969,40.1918449139992,18.267857915405017,0.419626109773298,0.114562266762823,FAPI_11_82,1061.9835,14.8128,128.497,7.6425,0.191758,0.096801,3,64.6694,12.5615,5.88492,0.019899,0.974003,0.12175
FAPI,FAPI_12.json,0,51300.0,1056.0,0.5780952390709523,850.1000779727095,262.6305263157895,850.1000779727095,262.6305263157895,127.42114291235148,57.915015822789215,0.8296829056614664,0.1995278091793794,FAPI_12_0,10599.1736,46.7965,432.3383,14.0185,0.287419,0.046318,0,0.0,0.0,5.558942,0.006285,0.245069,0.030634
