t_ms,X_area_frac,X_JMAK,k_fit,n_fit
105.0,0.052976060886976685,0.017021238861473775,0.0018736833917701427,2.5
106.0,0.053645687510632,0.01742582889244837,0.0018736833917701427,2.5
107.0,0.05424331478507598,0.017836014872654404,0.0018736833917701427,2.5
108.0,0.05492464526555155,0.018251816760141426,0.0018736833917701427,2.5
109.0,0.05550287763300211,0.018673254244754856,0.0018736833917701427,2.5
110.0,0.05616016053567566,0.019100346748820773,0.0018736833917701427,2.5
111.0,0.05677371028355357,0.019533113427796067,0.0018736833917701427,2.5
112.0,0.05741323012792614,0.019971573170886048,0.0018736833917701427,2.5
113.0,0.05808368486846119,0.020415744601630315,0.0018736833917701427,2.5
114.0,0.05874243321612904,0.020865646078457534,0.0018736833917701427,2.5
115.0,0.05936832661996189,0.02132129569521246,0.0018736833917701427,2.5
116.0,0.06001512508173887,0.021782711281653655,0.0018736833917701427,2.5
117.0,0.06064212270643824,0.0222499104039251,0.0018736833917701427,2.5
118.0,0.06130874590265857,0.02272291036500207,0.0018736833917701427,2.5
119.0,0.0619742979441634,0.023201728205111904,0.0018736833917701427,2.5
120.0,0.06261894873179458,0.023686380702131915,0.0018736833917701427,2.5
121.0,0.06328045090135026,0.024176884371963525,0.0018736833917701427,2.5
122.0,0.06393496951281383,0.02467325546888577,0.0018736833917701427,2.5
123.0,0.0645694084845989,0.02517550998588769,0.0018736833917701427,2.5
124.0,0.0652503911364769,0.025683663654980093,0.0018736833917701427,2.5
125.0,0.06598374213435292,0.026197731947489422,0.0018736833917701427,2.5
126.0,0.06660907889213,0.026717730074332646,0.0018736833917701427,2.5
127.0,0.06732901093387408,0.027243672986274725,0.0018736833917701427,2.5
128.0,0.0680196250184213,0.027775575374170303,0.0018736833917701427,2.5
129.0,0.06864494457892008,0.028313451669188083,0.0018736833917701427,2.5
130.0,0.0693133389438497,0.02885731604302144,0.0018736833917701427,2.5
131.0,0.06999725863075325,0.02940718240808371,0.0018736833917701427,2.5
132.0,0.07071124939720128,0.02996306441768981,0.0018736833917701427,2.5
133.0,0.0713754616580911,0.030524975466225457,0.0018736833917701427,2.5
134.0,0.07207506907151562,0.0310929286893028,0.0018736833917701427,2.5
135.0,0.07284228942505207,0.0316669369639051,0.0018736833917701427,2.5
136.0,0.07348813884324018,0.032247012908519945,0.0018736833917701427,2.5
137.0,0.07416097324119306,0.03283316888326149,0.0018736833917701427,2.5
138.0,0.07487251852679871,0.033425416989983026,0.0018736833917701427,2.5
139.0,0.07557274416670194,0.034023769072379806,0.0018736833917701427,2.5
140.0,0.07627787018092562,0.03462823671608295,0.0018736833917701427,2.5
141.0,0.07702789485861357,0.03523883124874494,0.0018736833917701427,2.5
142.0,0.0777046365571564,0.03585556374011689,0.0018736833917701427,2.5
143.0,0.07845556592083491,0.03647844500211883,0.0018736833917701427,2.5
144.0,0.07917590616860277,0.03710748558890253,0.0018736833917701427,2.5
145.0,0.07989829183580165,0.03774269579690781,0.0018736833917701427,2.5
146.0,0.08061351365797871,0.03838408566491347,0.0018736833917701427,2.5
147.0,0.08131594502474417,0.039031664974081726,0.0018736833917701427,2.5
148.0,0.08204581576958245,0.03968544324799772,0.0018736833917701427,2.5
149.0,0.08282097088462015,0.04034542975270472,0.0018736833917701427,2.5
150.0,0.08352532306312349,0.04101163349673442,0.0018736833917701427,2.5
151.0,0.08416380073849701,0.04168406323113316,0.0018736833917701427,2.5
152.0,0.08494518529529747,0.04236272744948566,0.0018736833917701427,2.5
153.0,0.08571775689375617,0.0430476343879338,0.0018736833917701427,2.5
154.0,0.0864930196282235,0.04373879202519393,0.0018736833917701427,2.5
155.0,0.08720183159165443,0.04443620808257154,0.0018736833917701427,2.5
156.0,0.08797283555543084,0.04513989002397334,0.0018736833917701427,2.5
157.0,0.08872545691763403,0.04584984505591749,0.0018736833917701427,2.5
158.0,0.08944831516743385,0.04656608012754326,0.0018736833917701427,2.5
159.0,0.09019834423443389,0.04728860193061868,0.0018736833917701427,2.5
160.0,0.09095910468177695,0.048017416899547416,0.0018736833917701427,2.5
161.0,0.09175591055011162,0.04875253121137613,0.0018736833917701427,2.5
162.0,0.0925648151833004,0.049493950785800434,0.0018736833917701427,2.5
163.0,0.09327506180151424,0.05024168128517159,0.0018736833917701427,2.5
164.0,0.09401731073156253,0.05099572811450337,0.0018736833917701427,2.5
165.0,0.09473842918810614,0.05175609642148027,0.0018736833917701427,2.5
166.0,0.09548237915541063,0.052522791096465404,0.0018736833917701427,2.5
167.0,0.09628129657547832,0.05329581677251083,0.0018736833917701427,2.5
168.0,0.09709746496743725,0.05407517782536875,0.0018736833917701427,2.5
169.0,0.09795544630859701,0.05486087837350484,0.0018736833917701427,2.5
170.0,0.09863662114267265,0.05565292227811269,0.0018736833917701427,2.5
171.0,0.09938379780708682,0.05645131314313201,0.0018736833917701427,2.5
172.0,0.10025670696640414,0.057256054315267924,0.0018736833917701427,2.5
173.0,0.10106937850722304,0.05806714888401354,0.0018736833917701427,2.5
174.0,0.1018616783681548,0.0588845996816757,0.0018736833917701427,2.5
175.0,0.10257580114374433,0.059708409283403596,0.0018736833917701427,2.5
176.0,0.10339149074303852,0.06053858000722079,0.0018736833917701427,2.5
177.0,0.10418537033829063,0.06137511391406114,0.0018736833917701427,2.5
178.0,0.10491346812618138,0.062218012807808254,0.0018736833917701427,2.5
179.0,0.10569309520242355,0.06306727823533864,0.0018736833917701427,2.5
180.0,0.10655991144384062,0.0639229114865707,0.0018736833917701427,2.5
181.0,0.10736970912321459,0.06478491359451588,0.0018736833917701427,2.5
182.0,0.10817253820067094,0.06565328533533588,0.0018736833917701427,2.5
183.0,0.10904793577480543,0.066528027228405,0.0018736833917701427,2.5
184.0,0.10978701984827431,0.06740913953637595,0.0018736833917701427,2.5
185.0,0.11060196391478275,0.0682966222652528,0.0018736833917701427,2.5
186.0,0.11141916506310483,0.0691904751644673,0.0018736833917701427,2.5
187.0,0.11225829488946233,0.07009069772696275,0.0018736833917701427,2.5
188.0,0.11317296932865784,0.07099728918928172,0.0018736833917701427,2.5
189.0,0.11392541056649846,0.07191024853166117,0.0018736833917701427,2.5
190.0,0.11471532970171423,0.07282957447813265,0.0018736833917701427,2.5
191.0,0.11556713683677187,0.07375526549662925,0.0018736833917701427,2.5
192.0,0.11636182113923932,0.07468731979909826,0.0018736833917701427,2.5
193.0,0.11722954410570309,0.07562573534162165,0.0018736833917701427,2.5
