t_ms,X_area_frac,X_JMAK,k_fit,n_fit
27.0,0.006782880599864297,6.72884306847088e-05,0.00192721463763989,3.25
28.0,0.00708310241714822,7.573034491137332e-05,0.00192721463763989,3.25
29.0,0.007411080890572665,8.48785280481712e-05,0.00192721463763989,3.25
30.0,0.007693122805780531,9.476463130220214e-05,0.00192721463763989,3.25
31.0,0.008004277178955613,0.00010542057732865207,0.00192721463763989,3.25
32.0,0.008320673293802313,0.00011687855308539774,0.00192721463763989,3.25
33.0,0.008639760150741452,0.0001291710030665305,0.00192721463763989,3.25
34.0,0.008980673191191375,0.00014233062287860587,0.00192721463763989,3.25
35.0,0.009284200118545579,0.00015639035313230742,0.00192721463763989,3.25
36.0,0.009608858110223266,0.00017138337362043732,0.00192721463763989,3.25
37.0,0.009945993211827757,0.00018734309775847446,0.00192721463763989,3.25
38.0,0.010279892608810202,0.00020430316726860465,0.00192721463763989,3.25
39.0,0.01059721688012103,0.00022229744708424093,0.00192721463763989,3.25
40.0,0.010940956412533396,0.00024136002046060145,0.00192721463763989,3.25
41.0,0.01126394877326936,0.00026152518427502436,0.00192721463763989,3.25
42.0,0.011599935191415006,0.00028282744450092157,0.00192721463763989,3.25
43.0,0.011939373149821604,0.0003053015118451574,0.00192721463763989,3.25
44.0,0.01228143447446605,0.0003289822975354184,0.00192721463763989,3.25
45.0,0.012626878965356022,0.00035390490924624984,0.00192721463763989,3.25
46.0,0.012973884779383209,0.00038010464715576564,0.00192721463763989,3.25
47.0,0.013324639086511991,0.00040761700012237334,0.00192721463763989,3.25
48.0,0.013698631176167419,0.00043647764197352057,0.00192721463763989,3.25
49.0,0.014032308598821989,0.0004667224278993576,0.00192721463763989,3.25
50.0,0.01438823352866477,0.0004983873909438774,0.00192721463763989,3.25
51.0,0.014746446891885964,0.000531508738585984,0.00192721463763989,3.25
52.0,0.015105692553015672,0.0005661228494069359,0.00192721463763989,3.25
53.0,0.015467219410857951,0.0006022662698353942,0.00192721463763989,3.25
54.0,0.015843136553449353,0.0006399757109672999,0.00192721463763989,3.25
55.0,0.016197878113745175,0.0006792880454549177,0.00192721463763989,3.25
56.0,0.016566908545651956,0.0007202403044593852,0.00192721463763989,3.25
57.0,0.01693797512579273,0.0007628696746645458,0.00192721463763989,3.25
58.0,0.017310956777261362,0.000807213495346959,0.00192721463763989,3.25
59.0,0.017686083176859983,0.0008533092554980914,0.00192721463763989,3.25
60.0,0.01808318428629776,0.0009011945909954688,0.00192721463763989,3.25
61.0,0.0184455202532917,0.0009509072818209008,0.00192721463763989,3.25
62.0,0.018834719522502225,0.0010024852493197844,0.00192721463763989,3.25
63.0,0.019214856988809575,0.0010559665535018192,0.00192721463763989,3.25
64.0,0.019603562867132295,0.001111389390378359,0.00192721463763989,3.25
65.0,0.01999362913882139,0.0011687920893338477,0.00192721463763989,3.25
66.0,0.020399130836170575,0.0012282131105306737,0.00192721463763989,3.25
67.0,0.020781551828232353,0.0012896910423429997,0.00192721463763989,3.25
68.0,0.021205906687123126,0.001353264598819237,0.00192721463763989,3.25
69.0,0.021578717586549386,0.0014189726171691674,0.00192721463763989,3.25
70.0,0.02198114897452255,0.0014868540552764875,0.00192721463763989,3.25
71.0,0.022386915317574158,0.0015569479892315607,0.00192721463763989,3.25
72.0,0.02279499120510531,0.0016292936108862621,0.00192721463763989,3.25
73.0,0.023205648935384668,0.0017039302254264754,0.00192721463763989,3.25
74.0,0.023618555721598516,0.001780897248961244,0.00192721463763989,3.25
75.0,0.024028892343545657,0.0018602342061289079,0.00192721463763989,3.25
76.0,0.024448837860335332,0.0019419807277162304,0.00192721463763989,3.25
77.0,0.024866742437719132,0.002026176548290848,0.00192721463763989,3.25
78.0,0.025286316538871815,0.0021128615038450427,0.00192721463763989,3.25
79.0,0.025714094723344693,0.002202075529450731,0.00192721463763989,3.25
80.0,0.02613042460223645,0.0022938586569217767,0.00192721463763989,3.25
81.0,0.026557168825199432,0.0023882510124867418,0.00192721463763989,3.25
82.0,0.02698000238720145,0.0024852928144663,0.00192721463763989,3.25
83.0,0.027407461459663704,0.002585024370958644,0.00192721463763989,3.25
84.0,0.02783393721064113,0.0026874860775282228,0.00192721463763989,3.25
85.0,0.028270416995053314,0.0027927184149000306,0.00192721463763989,3.25
86.0,0.028712378079731232,0.002900761946655561,0.00192721463763989,3.25
87.0,0.029140395390261874,0.0030116573169328698,0.00192721463763989,3.25
88.0,0.029577092241377948,0.0031254452481263018,0.00192721463763989,3.25
89.0,0.03001496712188063,0.0032421665385884424,0.00192721463763989,3.25
90.0,0.030455716905144984,0.003361862060331511,0.00192721463763989,3.25
91.0,0.030899567075697725,0.003484572756727533,0.00192721463763989,3.25
92.0,0.03136518393937705,0.003610339640208182,0.00192721463763989,3.25
93.0,0.031793390035388655,0.0037392037899612873,0.00192721463763989,3.25
94.0,0.03224312845636892,0.0038712063496260107,0.00192721463763989,3.25
95.0,0.03269406756498619,0.004006388524983695,0.00192721463763989,3.25
96.0,0.03315315026837857,0.004144791581644824,0.00192721463763989,3.25
97.0,0.0336014318736583,0.0042864568427324334,0.00192721463763989,3.25
98.0,0.03405815392673775,0.00443142568655952,0.00192721463763989,3.25
99.0,0.03451790140522883,0.004579739544301686,0.00192721463763989,3.25
100.0,0.035017577312395805,0.004731439897662892,0.00192721463763989,3.25
101.0,0.035478196784169504,0.004886568276536107,0.00192721463763989,3.25
102.0,0.03590668086796639,0.005045166256655298,0.00192721463763989,3.25
103.0,0.03639139767181127,0.005207275457241978,0.00192721463763989,3.25
104.0,0.03683859793621476,0.005372937538641875,0.00192721463763989,3.25
105.0,0.037307615733402036,0.005542194199955164,0.00192721463763989,3.25
106.0,0.0377806570169937,0.005715087176657252,0.00192721463763989,3.25
107.0,0.03825545157004613,0.005891658238210695,0.00192721463763989,3.25
108.0,0.03876543904399307,0.00607194918566778,0.00192721463763989,3.25
109.0,0.039215275517636795,0.006256001849263337,0.00192721463763989,3.25
110.0,0.03969886067330067,0.006443858085998122,0.00192721463763989,3.25
111.0,0.040222255676136354,0.006635559777211197,0.00192721463763989,3.25
112.0,0.04067099643538817,0.006831148826142108,0.00192721463763989,3.25
113.0,0.04120057604259551,0.00703066715548184,0.00192721463763989,3.25
114.0,0.04165966287171924,0.007234156704912786,0.00192721463763989,3.25
115.0,0.04214546560798014,0.007441659428637282,0.00192721463763989,3.25
116.0,0.042646372912864966,0.007653217292894365,0.00192721463763989,3.25
117.0,0.0431417602553887,0.007868872273464667,0.00192721463763989,3.25
118.0,0.043644089273985644,0.008088666353163076,0.00192721463763989,3.25
119.0,0.04417218281938076,0.008312641519318431,0.00192721463763989,3.25
120.0,0.0446531110706036,0.008540839761242092,0.00192721463763989,3.25
121.0,0.04516225922439841,0.00877330306768176,0.00192721463763989,3.25
122.0,0.045684090342150784,0.009010073424263965,0.00192721463763989,3.25
123.0,0.046187659542280685,0.009251192810922015,0.00192721463763989,3.25
124.0,0.04670352661592815,0.00949670319931184,0.00192721463763989,3.25
125.0,0.04722038266730499,0.0097466465502134,0.00192721463763989,3.25
126.0,0.047775203166150235,0.010001064810918336,0.00192721463763989,3.25
127.0,0.04825876217000093,0.010259999912604734,0.00192721463763989,3.25
128.0,0.048780655340083585,0.010523493767697012,0.00192721463763989,3.25
129.0,0.049303975081594266,0.010791588267212049,0.00192721463763989,3.25
130.0,0.049828694643823314,0.01106432527809087,0.00192721463763989,3.25
131.0,0.05032535390939374,0.011341746640516903,0.00192721463763989,3.25
132.0,0.05089014683324811,0.011623894165218251,0.00192721463763989,3.25
133.0,0.05142541975007704,0.011910809630756969,0.00192721463763989,3.25
134.0,0.05196470187961081,0.012202534780802687,0.00192721463763989,3.25
135.0,0.05250571452053887,0.012499111321392031,0.00192721463763989,3.25
136.0,0.05309266611526946,0.012800580918173377,0.00192721463763989,3.25
137.0,0.05359602663324625,0.013106985193636067,0.00192721463763989,3.25
138.0,0.0541446828902003,0.013418365724325865,0.00192721463763989,3.25
139.0,0.0546952904517196,0.0137347640380443,0.00192721463763989,3.25
140.0,0.05524865393523217,0.014056221611033815,0.00192721463763989,3.25
141.0,0.05583487630694779,0.014382779865147577,0.00192721463763989,3.25
142.0,0.0563631092621359,0.014714480165004429,0.00192721463763989,3.25
143.0,0.05692781022210778,0.015051363815128393,0.00192721463763989,3.25
144.0,0.05748556943946237,0.015393472057073532,0.00192721463763989,3.25
145.0,0.05805044790569804,0.015740846066533587,0.00192721463763989,3.25
146.0,0.05863017534484657,0.0160935269504362,0.00192721463763989,3.25
147.0,0.059256331169314176,0.01645155574402235,0.00192721463763989,3.25
148.0,0.05975552925690193,0.016814973407910827,0.00192721463763989,3.25
149.0,0.06034786143747269,0.017183820825147134,0.00192721463763989,3.25
150.0,0.060923723166168606,0.017558138798237755,0.00192721463763989,3.25
151.0,0.06151253044165896,0.017937968046169428,0.00192721463763989,3.25
152.0,0.0620873894180063,0.01832334920141332,0.00192721463763989,3.25
153.0,0.06263183313689877,0.018714322806913763,0.00192721463763989,3.25
154.0,0.06321426246426873,0.01911092931306302,0.00192721463763989,3.25
155.0,0.06379966900588327,0.01951320907466103,0.00192721463763989,3.25
156.0,0.06438864636797544,0.019921202347859213,0.00192721463763989,3.25
157.0,0.06502414953588162,0.020334949287091453,0.00192721463763989,3.25
158.0,0.06562046105087704,0.020754489941988585,0.00192721463763989,3.25
159.0,0.06615232438347098,0.02117986425427998,0.00192721463763989,3.25
160.0,0.06676611808613699,0.02161111205467936,0.00192721463763989,3.25
161.0,0.06740837753838214,0.02204827305975665,0.00192721463763989,3.25
162.0,0.06796617248989367,0.022491386868796148,0.00192721463763989,3.25
163.0,0.06861392076188265,0.02294049296063949,0.00192721463763989,3.25
164.0,0.0691514824614463,0.0233956306905152,0.00192721463763989,3.25
165.0,0.06979022742275544,0.023856839286854337,0.00192721463763989,3.25
166.0,0.07040415990304592,0.02432415784809172,0.00192721463763989,3.25
167.0,0.07102030310989584,0.024797625339453844,0.00192721463763989,3.25
168.0,0.07163912158734564,0.025277280589733553,0.00192721463763989,3.25
169.0,0.07226065186808098,0.025763162288050312,0.00192721463763989,3.25
170.0,0.07288371193007195,0.026255308980598024,0.00192721463763989,3.25
171.0,0.07350781397213131,0.026753759067379534,0.00192721463763989,3.25
172.0,0.07413345957006548,0.027258550798927583,0.00192721463763989,3.25
173.0,0.07476174350664959,0.027769722273013886,0.00192721463763989,3.25
174.0,0.07539240665933772,0.02828731143134422,0.00192721463763989,3.25
175.0,0.07602691432819725,0.028811356056242632,0.00192721463763989,3.25
176.0,0.07666584265164701,0.02934189376732177,0.00192721463763989,3.25
177.0,0.07730788403902743,0.02987896201814222,0.00192721463763989,3.25
178.0,0.0779528376603838,0.030422598092858966,0.00192721463763989,3.25
179.0,0.07859960454066552,0.030972839102856864,0.00192721463763989,3.25
180.0,0.07924926089685672,0.03152972198337434,0.00192721463763989,3.25
181.0,0.07990027095873689,0.03209328349011509,0.00192721463763989,3.25
182.0,0.08057057693302146,0.032663560195849484,0.00192721463763989,3.25
183.0,0.08121046951308461,0.03324058848700506,0.00192721463763989,3.25
184.0,0.08187252811714194,0.03382440456024505,0.00192721463763989,3.25
185.0,0.08253758489682085,0.0344150444190382,0.00192721463763989,3.25
186.0,0.0832067385277236,0.03501254387021702,0.00192721463763989,3.25
187.0,0.08387910364121277,0.03561693852052639,0.00192721463763989,3.25
188.0,0.08459059772311402,0.036228263773162794,0.00192721463763989,3.25
189.0,0.08527171085102012,0.03684655482430321,0.00192721463763989,3.25
190.0,0.08595519001930757,0.03747184665962566,0.00192721463763989,3.25
191.0,0.0865955335018801,0.03810417405082023,0.00192721463763989,3.25
192.0,0.08723266443716135,0.03874357155209096,0.00192721463763989,3.25
193.0,0.0879741040753129,0.03939007349665047,0.00192721463763989,3.25
194.0,0.08868765789531526,0.04004371399320461,0.00192721463763989,3.25
195.0,0.08942148076796652,0.040704526922431206,0.00192721463763989,3.25
196.0,0.09006803723594972,0.041372545933449745,0.00192721463763989,3.25
197.0,0.090874536346818,0.042047804440283776,0.00192721463763989,3.25
198.0,0.09148021538473634,0.04273033561831707,0.00192721463763989,3.25
199.0,0.0921886487396053,0.043420172400742585,0.00192721463763989,3.25
200.0,0.09290026383186861,0.04411734747500473,0.00192721463763989,3.25
201.0,0.09360948693156958,0.0448218932792358,0.00192721463763989,3.25
202.0,0.09433083508988004,0.0455338419986866,0.00192721463763989,3.25
203.0,0.09505941023189483,0.04625322556215161,0.00192721463763989,3.25
204.0,0.0958241054863795,0.04698007563838891,0.00192721463763989,3.25
205.0,0.09649520187093659,0.047714423632534864,0.00192721463763989,3.25
206.0,0.09722184876590084,0.048456300682515385,0.00192721463763989,3.25
207.0,0.09795022926655796,0.04920573765545189,0.00192721463763989,3.25
