file_name	Dataset	FAPI_Area_	FAPI_Perimeter	CD	FAPI_Entropy	file_name	Dataset	FAPI TEMPO_Area_	FAPI TEMPO_Perimeter	CD	FAPI TEMPO_Entropy	Time	Temperature
		um	 um					um	um			s	°C
				circular distortion						circular distortion			
FAPI_0_36	FAPI	1503.71900826446	150.70909090909	0.831950818485597	4.927033	FAPI_TEMPO_0_40	FAPI-TEMPO	3228.30578512396	238.968181818181	0.7104023180017	5.337718		
FAPI_0_37	FAPI	2080.16528925619	190.404545454545	0.721029585888309	5.646352	FAPI_TEMPO_0_41	FAPI-TEMPO	615.702479338842	103.622727272727	0.720560962146962	5.183683		
FAPI_0_39	FAPI	5546.90082644628	315.322727272727	0.701051167357054	5.537692	FAPI_TEMPO_0_42	FAPI-TEMPO	1433.47107438016	152.104545454545	0.778600023862743	5.331492		
FAPI_0_41	FAPI	7791.94214876032	364.05909090909	0.738774374599948	5.150979	FAPI_TEMPO_0_43	FAPI-TEMPO	1416.32231404958	147.477272727272	0.818317363102855	5.268691		
FAPI_0_43	FAPI	2690.49586776859	216.131818181818	0.723777002400928	5.166896	FAPI_TEMPO_0_45	FAPI-TEMPO	248.553719008264	61.5	0.825809544751178	5.422992		
FAPI_0_44	FAPI	3059.9173553719	243.272727272727	0.649729690473266	5.574362	FAPI_TEMPO_0_46	FAPI-TEMPO	1000.61983471074	122.177272727272	0.842360742027709	5.215509		
FAPI_0_45	FAPI	2948.34710743801	214.768181818181	0.803246042436357	5.564991	FAPI_TEMPO_0_48	FAPI-TEMPO	876.239669421487	122.713636363636	0.731218420518698	5.158038		
FAPI_0_47	FAPI	5933.26446280991	327.213636363636	0.696371168685682	5.194606	FAPI_TEMPO_0_49	FAPI-TEMPO	1634.9173553719	166.204545454545	0.743737833291745	5.3987		
FAPI_0_48	FAPI	5201.03305785123	295.572727272727	0.748119130500122	5.315335	FAPI_TEMPO_0_50	FAPI-TEMPO	2867.14876033057	223.340909090909	0.722309840428535	5.024771		
FAPI_0_49	FAPI	4502.47933884297	273.686363636363	0.755362245208322	5.182455	FAPI_TEMPO_0_52	FAPI-TEMPO	1428.30578512396	157.55909090909	0.723009704498481	5.311744		
FAPI_0_51	FAPI	1041.52892561983	123.004545454545	0.865045355876297	5.320958	FAPI_TEMPO_0_55	FAPI-TEMPO	363.429752066115	72.6272727272727	0.865826491784266	5.181366		
FAPI_0_52	FAPI	3949.5867768595	274.790909090909	0.657289663296738	5.488055	FAPI_TEMPO_0_57	FAPI-TEMPO	470.247933884297	84.1590909090909	0.834323908519232	5.174681		
FAPI_0_56	FAPI	5736.36363636363	346.363636363636	0.600871986513369	5.589027	FAPI_TEMPO_0_58	FAPI-TEMPO	4841.11570247933	304.15	0.657627074516794	5.242408		
FAPI_0_57	FAPI	6826.85950413223	365.636363636363	0.641700040997253	5.507308	FAPI_TEMPO_0_59	FAPI-TEMPO	510.123966942148	85.1363636363636	0.884413573356419	5.326368		
FAPI_0_58	FAPI	6341.52892561983	350.25909090909	0.649568579730827	5.420238	FAPI_TEMPO_0_61	FAPI-TEMPO	1135.74380165289	131.85	0.820975073203121	5.166901		
FAPI_0_60	FAPI	1107.85123966942	151.263636363636	0.608446278116528	5.572559	FAPI_TEMPO_0_62	FAPI-TEMPO	697.727272727272	100.872727272727	0.861684016438949	5.395496		
FAPI_0_67	FAPI	4732.64462809917	352.9	0.477540755360136	5.462112	FAPI_TEMPO_0_64	FAPI-TEMPO	542.97520661157	96.5772727272727	0.731543219204249	5.203611		
FAPI_0_68	FAPI	1078.92561983471	128.718181818181	0.818317006057455	5.528497	FAPI_TEMPO_0_66	FAPI-TEMPO	374.173553719008	77.3954545454545	0.784968161977713	4.931042		
FAPI_0_69	FAPI	821.487603305785	118.718181818181	0.732447337525352	5.734105	FAPI_TEMPO_0_67	FAPI-TEMPO	1313.42975206611	155.504545454545	0.682543818096402	5.263318		
FAPI_0_70	FAPI	667.768595041322	104.172727272727	0.773263989789237	5.392613	FAPI_TEMPO_0_70	FAPI-TEMPO	860.95041322314	116.722727272727	0.794103572646044	5.167847		
FAPI_0_74	FAPI	1266.94214876033	143.522727272727	0.772903531673451	5.635729	FAPI_TEMPO_0_71	FAPI-TEMPO	360.330578512396	75.4863636363636	0.794646497063537	4.905646		
FAPI_0_75	FAPI	1019.62809917355	142.85909090909	0.627821082058552	5.459997	FAPI_TEMPO_0_74	FAPI-TEMPO	594.834710743801	95.9545454545454	0.81184863026564	4.97423		
FAPI_0_79	FAPI	3457.85123966942	243.963636363636	0.730072472277175	4.896472	FAPI_TEMPO_0_75	FAPI-TEMPO	451.859504132231	80.5636363636363	0.874853158979688	5.392912		
FAPI_0_81	FAPI	2113.84297520661	188.840909090909	0.744887046619072	5.375439	FAPI_TEMPO_0_76	FAPI-TEMPO	1161.77685950413	141.868181818181	0.725374994328295	5.227248		
FAPI_0_88	FAPI	1065.49586776859	129.140909090909	0.802849156026916	5.803823	FAPI_TEMPO_0_77	FAPI-TEMPO	1653.30578512396	163.922727272727	0.77318729184018	5.191564		
FAPI_0_95	FAPI	2808.67768595041	235.422727272727	0.636817508001048	5.699865	FAPI_TEMPO_0_80	FAPI-TEMPO	2213.42975206611	200.5	0.691905612360917	5.102246		
FAPI_0_105	FAPI	1358.05785123966	186.781818181818	0.489169011974406	5.305283	FAPI_TEMPO_0_81	FAPI-TEMPO	960.95041322314	131.804545454545	0.695104446125483	5.098702		
FAPI_1_1	FAPI	1723.96694214876	163.631818181818	0.809102020523538	4.942884	FAPI_TEMPO_0_82	FAPI-TEMPO	1140.90909090909	154.695454545454	0.599108938095324	5.108158		
FAPI_1_2	FAPI	2092.14876033057	180.354545454545	0.808254704066263	5.111446	FAPI_TEMPO_0_85	FAPI-TEMPO	821.487603305785	127.354545454545	0.636475920511285	5.103906		
FAPI_1_3	FAPI	2508.47107438016	197.790909090909	0.805761121054155	5.395174	FAPI_TEMPO_0_88	FAPI-TEMPO	604.95867768595	95.6681818181818	0.830616462267924	5.118169		
FAPI_1_4	FAPI	2178.51239669421	186.231818181818	0.789336404351972	4.859181	FAPI_TEMPO_0_89	FAPI-TEMPO	823.140495867768	113.886363636363	0.79751779017882	5.252427		
FAPI_1_5	FAPI	10185.1239669421	401.072727272727	0.795664388775635	5.28035	FAPI_TEMPO_0_90	FAPI-TEMPO	981.198347107437	137.072727272727	0.656242819291224	5.427968		
FAPI_1_6	FAPI	2189.6694214876	188.845454545454	0.771570022193574	5.609576	FAPI_TEMPO_0_91	FAPI-TEMPO	623.96694214876	102.895454545454	0.740592083332524	5.086197		
FAPI_1_7	FAPI	3054.3388429752	230.168181818181	0.724496855933215	5.328892	FAPI_TEMPO_0_92	FAPI-TEMPO	569.008264462809	105.236363636363	0.645649430653827	5.142514		
FAPI_1_9	FAPI	5324.5867768595	284.681818181818	0.825612598642087	5.459488	FAPI_TEMPO_0_96	FAPI-TEMPO	437.190082644628	87.640909090909	0.715264084052592	5.341139		
FAPI_1_10	FAPI	4201.85950413223	272.990909090909	0.708524743375305	5.503945	FAPI_TEMPO_0_98	FAPI-TEMPO	370.867768595041	73.2045454545454	0.869666735240558	5.109664		
FAPI_1_11	FAPI	1046.69421487603	128.890909090909	0.791744607504651	5.123747	FAPI_TEMPO_0_100	FAPI-TEMPO	1619.21487603305	163.1	0.764903110620562	5.046652		
FAPI_1_13	FAPI	3507.02479338842	248.4	0.714242217947933	5.363844	FAPI_TEMPO_0_101	FAPI-TEMPO	651.446280991735	107.395454545454	0.709768419949696	5.403854		
FAPI_1_14	FAPI	4766.11570247933	291.622727272727	0.704257873010752	5.482574	FAPI_TEMPO_0_103	FAPI-TEMPO	1629.54545454545	166.522727272727	0.73846397401737	5.396721		
FAPI_1_15	FAPI	1577.06611570247	163.586363636363	0.740569066424219	5.29741	FAPI_TEMPO_0_104	FAPI-TEMPO	849.173553719008	124.018181818181	0.693802090653601	4.938876		
FAPI_1_16	FAPI	2275.61983471074	196.177272727272	0.743039992329025	5.085319	FAPI_TEMPO_0_105	FAPI-TEMPO	385.330578512396	75.1545454545454	0.857300019456916	5.125966		
FAPI_1_17	FAPI	3293.38842975206	217.177272727272	0.877453416629226	5.479324	FAPI_TEMPO_0_107	FAPI-TEMPO	479.132231404958	82.6454545454545	0.881510126713958	5.409896		
FAPI_1_18	FAPI	3892.14876033057	246.313636363636	0.806162111929859	5.225246	FAPI_TEMPO_0_108	FAPI-TEMPO	457.231404958677	85.640909090909	0.783399660154047	5.272026		
FAPI_1_21	FAPI	8431.40495867768	380.127272727272	0.733249462689097	5.413165	FAPI_TEMPO_0_110	FAPI-TEMPO	450.206611570247	82.6727272727272	0.827746214339618	5.307778		
FAPI_1_22	FAPI	3300.82644628099	257.240909090909	0.626833910345278	5.588611	FAPI_TEMPO_0_111	FAPI-TEMPO	1512.60330578512	163.477272727272	0.711246498902399	5.377609		
FAPI_1_23	FAPI	3249.38016528925	241.054545454545	0.702715832977499	5.457777	FAPI_TEMPO_0_114	FAPI-TEMPO	954.545454545454	128.095454545454	0.731036463398985	5.197565		
FAPI_1_24	FAPI	4550.61983471074	279.913636363636	0.729847806355063	5.415198	FAPI_TEMPO_0_115	FAPI-TEMPO	410.95041322314	86.3045454545454	0.693317155190219	5.023424		
FAPI_1_26	FAPI	4568.18181818181	278.840909090909	0.738312574288858	5.349675	FAPI_TEMPO_0_116	FAPI-TEMPO	698.140495867768	104.086363636363	0.80977622471065	5.26498		
FAPI_1_27	FAPI	682.644628099173	101.75909090909	0.828434361577653	5.134098	FAPI_TEMPO_0_118	FAPI-TEMPO	355.371900826446	76.5772727272727	0.761540770756225	5.13217		
FAPI_1_28	FAPI	3739.2561983471	274.872727272727	0.621916076188962	5.30125	FAPI_TEMPO_0_120	FAPI-TEMPO	1196.90082644628	141.086363636363	0.755610441580234	5.270967		
FAPI_1_29	FAPI	4453.92561983471	266.131818181818	0.790240387997909	5.374687	FAPI_TEMPO_0_124	FAPI-TEMPO	385.330578512396	81.5636363636363	0.727863898133492	5.234158		
FAPI_1_30	FAPI	1424.38016528925	165.063636363636	0.656950979680943	4.907927	FAPI_TEMPO_0_125	FAPI-TEMPO	1785.95041322314	179.113636363636	0.699555150665417	5.324336		
FAPI_1_31	FAPI	1690.90909090909	166.036363636363	0.770768036727299	5.217703	FAPI_TEMPO_0_127	FAPI-TEMPO	819.008264462809	120.113636363636	0.713367825654905	5.204057		
FAPI_1_32	FAPI	4229.13223140495	265.868181818181	0.751845140795378	5.569998	FAPI_TEMPO_0_130	FAPI-TEMPO	871.074380165289	116.990909090909	0.799762198849302	5.306363		
FAPI_1_34	FAPI	6580.16528925619	334.790909090909	0.737733243005113	5.297945	FAPI_TEMPO_0_131	FAPI-TEMPO	373.347107438016	77.55	0.780115758160242	5.05817		
FAPI_1_35	FAPI	3886.98347107438	263.827272727272	0.701751228835713	5.387797	FAPI_TEMPO_0_132	FAPI-TEMPO	838.842975206611	130.113636363636	0.622651311080088	5.197566		
FAPI_1_36	FAPI	2096.48760330578	216.25909090909	0.563317725061235	5.084806	FAPI_TEMPO_0_133	FAPI-TEMPO	1199.38016528925	151.931818181818	0.652933958164234	5.330035		
FAPI_1_37	FAPI	5498.96694214876	315.75909090909	0.693073425196649	5.061264	FAPI_TEMPO_0_136	FAPI-TEMPO	516.322314049586	88.7272727272727	0.824169414442616	5.1117		
FAPI_1_38	FAPI	8764.46280991735	386.436363636363	0.73752915522512	5.433906	FAPI_TEMPO_0_139	FAPI-TEMPO	651.859504132231	104.777272727272	0.746156086864398	5.107874		
FAPI_1_40	FAPI	4313.22314049586	254.622727272727	0.836021525146532	5.220139	FAPI_TEMPO_0_140	FAPI-TEMPO	382.231404958677	75.1818181818181	0.849787976404147	5.003359		
FAPI_1_42	FAPI	4790.28925619834	310.090909090909	0.626027677140905	5.67831	FAPI_TEMPO_0_142	FAPI-TEMPO	4678.71900826446	318.75909090909	0.578644285158743	5.20904		
FAPI_1_45	FAPI	766.94214876033	112.177272727272	0.765883504069086	4.841655	FAPI_TEMPO_0_144	FAPI-TEMPO	595.661157024793	103.418181818181	0.699866729409746	4.849923		
FAPI_1_46	FAPI	2088.22314049586	200.263636363636	0.654308515617626	5.504696	FAPI_TEMPO_0_145	FAPI-TEMPO	306.198347107438	69.4136363636363	0.798588613041962	4.871731		
FAPI_1_48	FAPI	5194.8347107438	303.618181818181	0.708151284620372	5.308749	FAPI_TEMPO_0_149	FAPI-TEMPO	1154.3388429752	157.654545454545	0.583620018841153	5.163399		
FAPI_1_49	FAPI	5957.02479338842	332.95909090909	0.675238999143785	5.292658	FAPI_TEMPO_0_151	FAPI-TEMPO	1198.55371900826	139.295454545454	0.776235459658966	5.255555		
FAPI_1_50	FAPI	4158.05785123966	256.863636363636	0.791945213831509	5.480681	FAPI_TEMPO_0_152	FAPI-TEMPO	676.239669421487	109.295454545454	0.711387625653857	5.059648		
FAPI_1_52	FAPI	1462.80991735537	154.740909090909	0.767692808184685	5.424597	FAPI_TEMPO_0_154	FAPI-TEMPO	738.223140495867	108.1	0.793864041292429	5.127422		
FAPI_1_53	FAPI	1028.30578512396	129.536363636363	0.770102867495401	5.118107	FAPI_TEMPO_0_156	FAPI-TEMPO	920.867768595041	122.968181818181	0.765282237094131	5.043916		
FAPI_1_56	FAPI	664.876033057851	107.386363636363	0.724523154662104	5.136335	FAPI_TEMPO_0_158	FAPI-TEMPO	859.504132231404	115.813636363636	0.805264283711877	5.303897		
FAPI_1_57	FAPI	5621.69421487603	307.622727272727	0.746517936179	5.235747	FAPI_TEMPO_0_159	FAPI-TEMPO	426.652892561983	82.3818181818181	0.789990398625566	5.565876		
FAPI_1_58	FAPI	2712.80991735537	243.70909090909	0.573965474336092	5.494813	FAPI_TEMPO_0_161	FAPI-TEMPO	976.033057851239	123.822727272727	0.799969926132186	5.08584		
FAPI_1_61	FAPI	856.611570247933	124.418181818181	0.695386250134154	5.588297	FAPI_TEMPO_0_165	FAPI-TEMPO	404.95867768595	78.190909090909	0.83235395740858	4.979075		
FAPI_1_62	FAPI	842.97520661157	129.186363636363	0.634733350535519	4.821881	FAPI_TEMPO_0_171	FAPI-TEMPO	557.438016528925	97.0363636363636	0.74393916185374	5.364243		
FAPI_1_63	FAPI	6220.66115702479	341.422727272727	0.67059692158193	5.537574	FAPI_TEMPO_0_172	FAPI-TEMPO	422.107438016528	89.8727272727272	0.656715137565613	4.874817		
FAPI_1_64	FAPI	5628.51239669421	324.113636363636	0.67330041814766	5.566982	FAPI_TEMPO_0_188	FAPI-TEMPO	985.95041322314	135.613636363636	0.673687074021604	5.420091		
FAPI_1_66	FAPI	4397.31404958677	310.686363636363	0.572470304173892	5.408903	FAPI_TEMPO_0_189	FAPI-TEMPO	707.644628099173	106.1	0.789940372432831	4.515748		
FAPI_1_67	FAPI	2188.01652892561	189.50909090909	0.76559725201074	5.162452	FAPI_TEMPO_0_191	FAPI-TEMPO	514.049586776859	98.540909090909	0.665245199488069	5.036787		
FAPI_1_68	FAPI	6026.23966942148	342.377272727272	0.646020660867834	5.235321	FAPI_TEMPO_0_192	FAPI-TEMPO	770.661157024793	117.163636363636	0.705484781427925	4.973643		
FAPI_1_70	FAPI	3189.46280991735	251.831818181818	0.631984176292722	5.151246	FAPI_TEMPO_0_193	FAPI-TEMPO	337.603305785123	70.3409090909091	0.857433802870872	5.189074		
FAPI_1_71	FAPI	1988.63636363636	195.054545454545	0.656830165403485	5.663444	FAPI_TEMPO_0_194	FAPI-TEMPO	1386.77685950413	179.427272727272	0.541301883534366	5.257258		
FAPI_1_72	FAPI	1099.38016528925	139.431818181818	0.710614361213954	5.2054	FAPI_TEMPO_0_195	FAPI-TEMPO	457.231404958677	90.1681818181818	0.706706834405523	5.0824		
FAPI_1_74	FAPI	705.99173553719	108.745454545454	0.750217611951607	5.424093	FAPI_TEMPO_0_198	FAPI-TEMPO	333.264462809917	80.3863636363636	0.64808818352077	5.080988		
FAPI_1_75	FAPI	835.537190082644	114.50909090909	0.800747729089821	5.284179	FAPI_TEMPO_0_199	FAPI-TEMPO	604.132231404958	110.077272727272	0.626536748272426	5.149936		
FAPI_1_76	FAPI	1333.67768595041	164.086363636363	0.622466190862101	5.596562	FAPI_TEMPO_0_200	FAPI-TEMPO	585.95041322314	101.85	0.70982070326345	5.317292		
FAPI_1_78	FAPI	395.454545454545	81.1863636363636	0.75394602618109	4.991121	FAPI_TEMPO_0_201	FAPI-TEMPO	555.578512396694	101.977272727272	0.671349266119245	5.299795		
FAPI_1_79	FAPI	764.669421487603	109.168181818181	0.806290296072816	5.101163	FAPI_TEMPO_0_206	FAPI-TEMPO	695.661157024793	112.022727272727	0.696619031983479	4.898403		
FAPI_1_80	FAPI	1633.47107438016	166.00909090909	0.744830701569867	5.272282	FAPI_TEMPO_0_207	FAPI-TEMPO	282.851239669421	70.4318181818181	0.716523025458679	5.053453		
FAPI_1_81	FAPI	1295.24793388429	154.081818181818	0.685582910098637	5.544265	FAPI_TEMPO_0_208	FAPI-TEMPO	714.256198347107	113.022727272727	0.702639104796946	5.404304		
FAPI_1_82	FAPI	3028.71900826446	269.031818181818	0.525849607150993	5.495963	FAPI_TEMPO_0_213	FAPI-TEMPO	1027.06611570247	134.172727272727	0.716934979608753	5.481551		
FAPI_1_84	FAPI	499.586776859504	94.040909090909	0.709883629873113	4.768569	FAPI_TEMPO_0_214	FAPI-TEMPO	1099.79338842975	143.795454545454	0.668391091100923	5.414771		
FAPI_1_87	FAPI	1805.16528925619	185.768181818181	0.65733109502702	5.458832	FAPI_TEMPO_0_218	FAPI-TEMPO	850.413223140495	121.736363636363	0.721106181907057	5.32135		
FAPI_1_89	FAPI	2047.10743801652	194.972727272727	0.67671026920943	5.261697	FAPI_TEMPO_0_219	FAPI-TEMPO	565.495867768595	95.8227272727272	0.773931003806677	5.270007		
FAPI_1_91	FAPI	639.462809917355	104.531818181818	0.73540765624255	4.989285	FAPI_TEMPO_0_221	FAPI-TEMPO	1532.23140495867	179.977272727272	0.594427496676917	5.157689		
FAPI_1_92	FAPI	565.90909090909	92.8954545454545	0.824076645670094	5.221659	FAPI_TEMPO_0_222	FAPI-TEMPO	693.388429752066	103.949999999999	0.806375765532095	4.819817		
FAPI_1_94	FAPI	4332.23140495867	295.322727272727	0.624205756488462	5.252322	FAPI_TEMPO_0_223	FAPI-TEMPO	843.595041322313	119.913636363636	0.737236342890774	5.476222		
FAPI_1_96	FAPI	5490.49586776859	327.031818181818	0.64512135051332	5.417533	FAPI_TEMPO_0_225	FAPI-TEMPO	892.768595041322	129.004545454545	0.674122376210932	5.031531		
FAPI_1_97	FAPI	1068.18181818181	150.690909090909	0.591127194985821	5.632993	FAPI_TEMPO_0_230	FAPI-TEMPO	517.561983471074	100.536363636363	0.643466418631712	5.25309		
FAPI_1_98	FAPI	724.173553719008	109.636363636363	0.757082625212263	5.436103	FAPI_TEMPO_0_244	FAPI-TEMPO	508.884297520661	88.5863636363636	0.814882825412088	5.086736		
FAPI_1_99	FAPI	533.264462809917	98.35	0.692793458629314	5.276587	FAPI_TEMPO_0_246	FAPI-TEMPO	385.537190082644	76.8636363636363	0.820038586246743	5.231594		
FAPI_1_101	FAPI	546.487603305785	107.504545454545	0.594205304175512	4.92889	FAPI_TEMPO_0_247	FAPI-TEMPO	697.93388429752	122.290909090909	0.58645649525569	4.957217		
FAPI_1_104	FAPI	1703.92561983471	171.30909090909	0.729624949274471	5.219732	FAPI_TEMPO_0_253	FAPI-TEMPO	818.388429752066	129.845454545454	0.60998034705418	5.536954		
FAPI_1_106	FAPI	1785.95041322314	188.554545454545	0.631255605895543	5.523103	FAPI_TEMPO_0_257	FAPI-TEMPO	1466.94214876033	160.149999999999	0.718735283047523	5.316474		
FAPI_1_109	FAPI	803.92561983471	124.904545454545	0.647543944851755	5.491561	FAPI_TEMPO_0_261	FAPI-TEMPO	1468.18181818181	154.786363636363	0.770059548569246	4.922173		
FAPI_1_110	FAPI	744.834710743801	118.35909090909	0.668138549453584	4.897224	FAPI_TEMPO_0_262	FAPI-TEMPO	814.876033057851	121.427272727272	0.694494685971378	4.978477		
FAPI_1_114	FAPI	2780.16528925619	270.768181818181	0.476524487978051	5.323315	FAPI_TEMPO_0_265	FAPI-TEMPO	344.214876033057	76.5318181818181	0.73850839632553	5.284441		
FAPI_1_117	FAPI	604.545454545454	103.131818181818	0.714255306431892	4.673942	FAPI_TEMPO_0_269	FAPI-TEMPO	1005.16528925619	141.354545454545	0.632161132230621	5.310941		
FAPI_1_134	FAPI	4875.41322314049	383.695454545454	0.416148167157533	5.406772	FAPI_TEMPO_0_271	FAPI-TEMPO	829.95867768595	121.572727272727	0.705657586880083	5.242975		
FAPI_2_0	FAPI	1567.14876033057	158.968181818181	0.779291022881007	5.059335	FAPI_TEMPO_0_273	FAPI-TEMPO	442.97520661157	84.7136363636363	0.775680072879897	5.036413		
FAPI_2_1	FAPI	3699.79338842975	252.877272727272	0.727055791049476	5.515128	FAPI_TEMPO_0_283	FAPI-TEMPO	573.553719008264	104.281818181818	0.662776001983805	4.725403		
FAPI_2_2	FAPI	2963.22314049586	216.50909090909	0.794368378050315	5.268706	FAPI_TEMPO_0_309	FAPI-TEMPO	952.479338842975	139.404545454545	0.615901920610194	5.289835		
FAPI_2_3	FAPI	3267.35537190082	220.031818181818	0.848076954466329	5.227186	FAPI_TEMPO_0_321	FAPI-TEMPO	748.553719008264	109.35909090909	0.786544056649204	5.15118		
FAPI_2_4	FAPI	2635.95041322314	199.481818181818	0.832416086300752	5.209517	FAPI_TEMPO_0_345	FAPI-TEMPO	522.107438016528	103.668181818181	0.610490318177264	5.227112		
