time_ms,X_best,X_JMAK
178.0,0.2640759597717681,0.2184878701933768
179.0,0.2667489998463743,0.22088888201592005
180.0,0.2694251730385418,0.22329878323089147
181.0,0.27210431677859975,0.2257174649193423
182.0,0.2747862697863902,0.22814481768407713
183.0,0.2774708720779734,0.2305807316608841
184.0,0.28015796497190953,0.2330250965297913
185.0,0.2828473910951273,0.23547780152634623
186.0,0.2855389943883875,0.23793873545291822
187.0,0.2882326201113513,0.24040778669002094
188.0,0.2909281148472624,0.24288484320765658
189.0,0.29362532650725054,0.24536979257667713
190.0,0.29632410433426665,0.24786252198016423
191.0,0.2990242989066567,0.2503629182248245
192.0,0.3017257621413833,0.2528708677524001
193.0,0.30442834729690266,0.2553862566510936
194.0,0.30713190897570575,0.2579089706670037
195.0,0.3098363031265306,0.26043889521557306
196.0,0.312541387046254,0.262975915393046
197.0,0.31524701938146993,0.26551991598793356
198.0,0.31795306012976265,0.2680707814924873
199.0,0.3206593706406812,0.2706283961141773
200.0,0.32336581361642264,0.2731926437871748
201.0,0.32607225311223176,0.27576340818383904
202.0,0.3287785545365229,0.27834057272620505
203.0,0.33148458465073205,0.2809240205974711
204.0,0.3341902115689053,0.2835136347534869
205.0,0.33689530475703,0.286109297934238
206.0,0.3395997350321155,0.28871089267532657
207.0,0.3423033745610297,0.2913183013194486
208.0,0.3450060968590978,0.2939314060278625
209.0,0.3477077767884687,0.29655008879185163
210.0,0.3504082905562562,0.29917423144417676
211.0,0.3531075157124597,0.3018037156705182
212.0,0.355805331147671,0.30443842302090607
213.0,0.35850161709057266,0.30707823492113673
214.0,0.36119625510523334,0.30972303268417556
215.0,0.3638891280882059,0.31237269752154284
216.0,0.36658012026543324,0.315027110554682
217.0,0.3692691171889676,0.3176861528263101
218.0,0.37195600573350823,0.3203497053117468
219.0,0.3746406740927625,0.3230176489302229
220.0,0.3773230117756357,0.3256898645561652
221.0,0.38000290960225397,0.3283662330304573
222.0,0.3826802596998257,0.33104663517167454
223.0,0.38535495549834586,0.3337309517872924
224.0,0.3880268917261475,0.3364190636848655
225.0,0.390695964405306,0.33911085168317845
226.0,0.3933620708468993,0.34180619662336376
227.0,0.3960251096461291,0.34450497937998803
228.0,0.3986849806773078,0.34720708087210517
229.0,0.4013415850887142,0.3499123820742729
230.0,0.403994825297323,0.3526207640275343
231.0,0.4066446049834121,0.35533210785035996
232.0,0.4092908290850508,0.3580462947495524
233.0,0.4119334037924743,0.36076320603110934
234.0,0.4145722365423465,0.36348272311104535
235.0,0.4172072360119166,0.36620472752616995
236.0,0.41983831211307204,0.36892910094482256
237.0,0.42246537598629136,0.37165572517756007
238.0,0.42508833999450124,0.3743844821877991
239.0,0.4277071177168407,0.3771152541024091
240.0,0.43032162394233575,0.3798479232222559
241.0,0.4329317746634879,0.3825823720326953
242.0,0.43553748706978024,0.38531848321401396
243.0,0.43813867954110325,0.38805613965181684
244.0,0.44073527164110465,0.3907952244473616
245.0,0.4433271841104656,0.3935356209278351
246.0,0.44591433886010623,0.39627721265657523
247.0,0.4484966589643238,0.399019883443233
248.0,0.4510740686538662,0.4017635173538764
249.0,0.4536464933089437,0.4045079987210328
250.0,0.4562138594521813,0.4072532121536713
251.0,0.4587760947415151,0.4099990425471194
252.0,0.4613331279630345,0.41274537509291986
253.0,0.4638848890237736,0.41549209528861863
254.0,0.46643130894445384,0.4182390889474884
255.0,0.46897231985218035,0.4209862422081848
256.0,0.4715078549730951,0.4237334415443339
257.0,0.4740378486249877,0.42648057377405013
258.0,0.4765622362098685,0.42922752606938386
259.0,0.4790809542065041,0.4319741859656968
260.0,0.4815939401629184,0.43472044137096577
261.0,0.4841011326888617,0.4374661805750113
262.0,0.48660247144824925,0.44021129225865285
263.0,0.4890978971515719,0.44295566550278753
264.0,0.49158735154828076,0.44569918979739176
265.0,0.49407077741914734,0.4484417550504459
266.0,0.49654811856860215,0.4511832515967803
267.0,0.49901931981705266,0.45392357020684027
268.0,0.5014843269931833,0.45666260209537224
269.0,0.5039430869262382,0.45940023893002746
270.0,0.5063955474382901,0.46213637283988307
271.0,0.5088416573364953,0.46487089642388046
272.0,0.5112813664053388,0.46760370275917884
273.0,0.5137146253988677,0.47033468540942436
274.0,0.5161413860329179,0.4730637384329327
275.0,0.5185616009773346,0.47579075639078505
276.0,0.5209752238481868,0.47851563435483724
277.0,0.5233822091999794,0.48123826791563895
278.0,0.5257825125178626,0.4839585531902655
279.0,0.5281760902098417,0.4866763868300584
280.0,0.5305628995989868,0.4893916660282762
281.0,0.5329428989156458,0.49210428852765287
282.0,0.5353160472896601,0.494814152627865
283.0,0.5376823047425858,0.49752115719290557
284.0,0.5400416321799212,0.5002252016583645
285.0,0.5423939913833412,0.5029261860386149
286.0,0.5447393450029411,0.5056240109339043
287.0,0.547077656549489,0.5083185775373509
288.0,0.5494088903866912,0.5110097876418427
289.0,0.5517330117234669,0.513697543646841
290.0,0.554049986606239,0.5163817485650865
291.0,0.5563597819112374,0.5190623060292061
292.0,0.5586623653368172,0.521739120298224
293.0,0.5609577053957953,0.5244120962639706
294.0,0.5632457714078014,0.5270811394573942
295.0,0.56552653349165,0.5297461560547732
296.0,0.5677999625577296,0.5324070528838243
297.0,0.5700660303004124,0.5350637374297148
298.0,0.5723247091904856,0.5377161178409697
299.0,0.5745759724676036,0.5403641029352779
300.0,0.5768197941327632,0.5430076022051982
301.0,0.5790561489408022,0.5456465258237595
302.0,0.5812850123929217,0.5482807846499607
303.0,0.5835063607292347,0.5509102902341657
304.0,0.585720170921338,0.5535349548233961
305.0,0.5879264206649129,0.5561546913665182
306.0,0.5901250883723512,0.5587694135193275
307.0,0.5923161531654104,0.5613790356495274
308.0,0.5944995948678958,0.5639834728416036
309.0,0.5966753939983728,0.5665826409015933
310.0,0.5988435317629078,0.5691764563617492
311.0,0.6010039900478407,0.5717648364850979
312.0,0.6031567514125863,0.5743476992698926
313.0,0.605301799082469,0.5769249634539602
314.0,0.6074391169415875,0.579496548518941
315.0,0.6095686895257137,0.5820623746944245
316.0,0.611690502015223,0.5846223629619773
317.0,0.6138045402280586,0.5871764350590647
318.0,0.6159107906127295,0.5897245134828657
319.0,0.6180092402413427,0.5922665214939826
320.0,0.6200998768026706,0.5948023831200424
321.0,0.6221826885952526,0.5973320231591924
322.0,0.6242576645205327,0.5998553671834894
323.0,0.626324794076033,0.6023723415421807
324.0,0.6283840673485637,0.6048828733648806
325.0,0.6304354750074688,0.6073868905646382
326.0,0.6324790082979098,0.6098843218409005
327.0,0.6345146590341859,0.6123750966823669
328.0,0.636542419593092,0.6148591453697394
329.0,0.6385622829073149,0.6173363989783649
330.0,0.6405742424588668,0.6198067893807717
331.0,0.6425782922725587,0.6222702492491008
332.0,0.6445744269095102,0.6247267120574294
333.0,0.6465626414607005,0.6271761120839909
334.0,0.6485429315405575,0.6296183844132879
335.0,0.6505152932805859,0.6320534649380993
336.0,0.6524797233230354,0.6344812903613846
337.0,0.6544362188146088,0.63690179819808
338.0,0.6563847774002097,0.6393149267767938
339.0,0.6583253972167304,0.6417206152413933
340.0,0.6602580768868801,0.6441188035524903
341.0,0.6621828155130534,0.6465094324888221
342.0,0.6640996126712398,0.6488924436485293
343.0,0.6660084684049737,0.651267779450329
344.0,0.6679093832193246,0.6536353831345875
345.0,0.6698023580749294,0.6559951987642884
346.0,0.6716873943820649,0.6583471712258995
347.0,0.6735644939947616,0.6606912462301392
348.0,0.6754336592049589,0.663027370312639
349.0,0.6772948927367014,0.6653554908345077
350.0,0.6791481977403768,0.6676755559827937
351.0,0.6809935777869951,0.6699875147708472
352.0,0.6828310368625088,0.6722913170385845
353.0,0.6846605793621756,0.6745869134526514
354.0,0.6864822100849619,0.6768742555064893
355.0,0.6882959342279878,0.6791532955203026
356.0,0.6901017573810144,0.6814239866409286
357.0,0.6918996855209716,0.6836862828416115
358.0,0.6936897250065288,0.6859401389216782
359.0,0.6954718825727063,0.68818551050612
360.0,0.6972461653255282,0.6904223540450778
361.0,0.6990125807367176,0.6926506268132326
362.0,0.7007711366384327,0.6948702869091035
363.0,0.702521841218045,0.6970812932542496
364.0,0.7042647030129578,0.6992836055923819
365.0,0.7059997309054682,0.7014771844883803
366.0,0.7077269341176681,0.7036619913272211
367.0,0.7094463222063883,0.705837988312812
368.0,0.711157905058183,0.7080051384667383
369.0,0.7128616928843561,0.7101634056269188
370.0,0.714557696216028,0.7123127544461724
371.0,0.716245925899244,0.7144531503906975
372.0,0.7179263930901231,0.7165845597384628
373.0,0.7195991092500486,0.7187069495775131
374.0,0.7212640861408984,0.7208202878041874
375.0,0.7229213358203171,0.7229245431212523
376.0,0.7245708706370279,0.7250196850359516
377.0,0.7262127032261851,0.7271056838579718
378.0,0.7278468465047679,0.7291825106973234
379.0,0.729473313667013,0.731250137462143
380.0,0.7310921181798885,0.7333085368564105
381.0,0.7327032737786078,0.7353576823775891
382.0,0.7343067944621826,0.7373975483141836
383.0,0.7359026944890168,0.7394281097432189
384.0,0.7374909883725389,0.7414493425276438
385.0,0.7390716908768751,0.7434612233136544
386.0,0.7406448170125609,0.7454637295279427
387.0,0.7422103820322925,0.7474568393748693
388.0,0.7437684014267169,0.7494405318335602
389.0,0.7453188909202612,0.7514147866549333
390.0,0.7468618664670006,0.7533795843586482
391.0,0.7483973442465655,0.7553349062299852
392.0,0.7499253406600861,0.7572807343166551
393.0,0.7514458723261765,0.7592170514255352
394.0,0.7529589560769561,0.7611438411193394
395.0,0.7544646089541093,0.7630610877132179
396.0,0.7559628482049832,0.76496877627129
397.0,0.757453691278723,0.7668668926031101
398.0,0.7589371558224444,0.7687554232600686
399.0,0.7604132596774438,0.7706343555317269
400.0,0.7618820208754455,0.7725036774420907
401.0,0.7633434576348864,0.7743633777458182
402.0,0.7647975883572361,0.7762134459243681
403.0,0.7662444316233549,0.7780538721820857
404.0,0.767684006189888,0.779884647442229
405.0,0.7691163309856955,0.7817057633429372
406.0,0.7705414251083189,0.7835172122331394
407.0,0.771959307820483,0.7853189871684073
408.0,0.7733699985466342,0.7871110819067509
409.0,0.7747735168695132,0.7888934909043609
410.0,0.7761698825267642,0.790666209311294
411.0,0.7775591154075782,0.7924292329671088
412.0,0.7789412355493717,0.7941825583964454
413.0,0.7803162631345001,0.7959261828045578
414.0,0.7816842184870054,0.7976601040727935
415.0,0.7830451220693984,0.7993843207540238
416.0,0.7843989944794747,0.8010988320680281
417.0,0.7857458564471649,0.802803637896829
418.0,0.7870857288314184,0.8044987387799815
419.0,0.7884186326171205,0.8061841359098181
420.0,0.7897445889120432,0.8078598311266476
421.0,0.7910636189438288,0.8095258269139132
422.0,0.7923757440570063,0.8111821263933062
423.0,0.7936809857100404,0.8128287333198402
424.0,0.7949793654724138,0.8144656520768832
425.0,0.7962709050217402,0.8160928876711522
426.0,0.7975556261409111,0.8177104457276688
427.0,0.7988335507152731,0.8193183324846777
428.0,0.8001047007298371,0.8209165547885288
429.0,0.8013690982665198,0.8225051200885239
430.0,0.8026267655014152,0.8240840364317308
431.0,0.8038777247020976,0.8256533124577603
432.0,0.8051219982249562,0.8272129573935164
433.0,0.8063596085125584,0.8287629810479104
434.0,0.8075905780910451,0.8303033938065472
435.0,0.8088149295675556,0.8318342066263822
436.0,0.8100326856276826,0.8333554310303488
437.0,0.8112438690329565,0.8348670791019598
438.0,0.8124485026183598,0.8363691634798822
439.0,0.81364660928987,0.837861697352486
440.0,0.8148382120220327,0.8393446944523694
441.0,0.8160233338555628,0.8408181690508605
442.0,0.8172019978949745,0.8422821359524955
443.0,0.8183742273062398,0.843736610489478
444.0,0.8195400453144754,0.8451816085161148
445.0,0.8206994752016576,0.8466171464032342
446.0,0.8218525403043649,0.848043241032585
447.0,0.8229992640115481,0.8494599097912181
448.0,0.824139669762328,0.8508671705658513
449.0,0.825273781043821,0.8522650417372182
450.0,0.82640162138899,0.8536535421744033
451.0,0.8275232143745236,0.8550326912291617
452.0,0.8286385836187413,0.8564025087302269
453.0,0.8297477527795252,0.8577630149776072
454.0,0.8308507455522772,0.8591142307368689
455.0,0.8319475856679037,0.8604561772334122
456.0,0.8330382968908242,0.8617888761467356
457.0,0.8341229030170066,0.8631123496046924
458.0,0.8352014278720278,0.8644266201777413
459.0,0.8362738953091584,0.8657317108731885
460.0,0.837340329207474,0.8670276451294249
461.0,0.8384007534699898,0.8683144468101591
462.0,0.83945519202182,0.869592140198646
463.0,0.840503668808362,0.8708607499919114
464.0,0.8415462077935046,0.8721203012949772
465.0,0.8425828329578594,0.873370819615082
466.0,0.8436135682970168,0.8746123308559035
467.0,0.8446384378198251,0.8758448613117809
468.0,0.8456574655466925,0.8770684376619373
469.0,0.8466706755079133,0.8782830869647062
470.0,0.8476780917420158,0.879488836651759
471.0,0.8486797382941336,0.8806857145223376
472.0,0.8496756392143991,0.8818737487374902
473.0,0.8506658185563599,0.8830529678143144
474.0,0.8516503003754163,0.8842234006202033
475.0,0.8526291087272817,0.8853850763671024
476.0,0.8536022676664641,0.8865380246057706
477.0,0.8545698012447694,0.8876822752200517
478.0,0.8555317335098263,0.8888178584211552
479.0,0.8564880885036313,0.8899448047419454
480.0,0.8574388902611164,0.8910631450312427
481.0,0.8583841628087358,0.8921729104481363
482.0,0.8593239301630742,0.8932741324563085
483.0,0.8602582163294755,0.8943668428183716
484.0,0.8611870453006913,0.89545107359022
485.0,0.8621104410555495,0.8965268571153946
486.0,0.8630284275576429,0.8975942260194637
487.0,0.8639410287540374,0.898653213204419
488.0,0.8648482685739998,0.8997038518430884
489.0,0.8657501709277443,0.9007461753735649
490.0,0.8666467597051991,0.901780217493655
491.0,0.8675380587747911,0.9028060121553433
492.0,0.8684240919822492,0.9038235935592782
493.0,0.8693048831494276,0.9048329961492758
494.0,0.8701804560731452,0.9058342546068449
495.0,0.8710508345240457,0.9068274038457322
496.0,0.8719160422454736,0.9078124790064904
497.0,0.8727761029523693,0.9087895154510665
498.0,0.8736310403301817,0.9097585487574146
499.0,0.8744808780337979,0.9107196147141311
500.0,0.8753256396864909,0.9116727493151136
501.0,0.8761653488788835,0.9126179887542449
502.0,0.8770000291679304,0.913555369420102
503.0,0.877829704075916,0.9144849278906894
504.0,0.8786543970894698,0.9154067009282008
505.0,0.8794741316585976,0.9163207254738046
506.0,0.8802889311957294,0.9172270386424591
507.0,0.8810988190747837,0.9181256777177538
508.0,0.881903818630247,0.9190166801467791
509.0,0.8827039531562698,0.919900083535025
510.0,0.8834992459057781,0.920775925641309
511.0,0.8842897200896004,0.9216442443727324
512.0,0.8850753988756104,0.9225050777796687
513.0,0.885856305387884,0.9233584640507806
514.0,0.8866324627058725,0.9242044415080688
515.0,0.8874038938635898,0.9250430486019522
516.0,0.8881706218488146,0.9258743239063796
517.0,0.8889326696023075,0.9266983061139736
518.0,0.8896900600170421,0.9275150340312083
519.0,0.8904428159374502,0.9283245465736174
520.0,0.891190960158682,0.9291268827610388
521.0,0.8919345154258794,0.9299220817128906
522.0,0.8926735044334634,0.9307101826434822
523.0,0.8934079498244352,0.9314912248573604
524.0,0.8941378741896908,0.9322652477446893
525.0,0.8948633000673493,0.9330322907766662
526.0,0.8955842499420936,0.9337923935009723
527.0,0.8963007462445253,0.9345455955372601
528.0,0.8970128113505313,0.9352919365726764
529.0,0.8977204675806646,0.9360314563574217
530.0,0.8984237371995365,0.936764194700347
531.0,0.899122642415222,0.9374901914645866
532.0,0.8998172053786774,0.938209486563229
533.0,0.9005074481831702,0.9389221199550256
534.0,0.9011933928637212,0.9396281316401363
535.0,0.9018750613965585,0.9403275616559136
536.0,0.9025524756985829,0.9410204500727258
537.0,0.9032256576268458,0.9417068369898175
538.0,0.9038946289780383,0.9423867625312093
539.0,0.9045594114879912,0.9430602668416374
540.0,0.9052200268311877,0.9437273900825304
541.0,0.9058764966202855,0.9443881724280282
542.0,0.9065288424056512,0.9450426540610378
543.0,0.9071770856749058,0.9456908751693303
544.0,0.9078212478524796,0.9463328759416776
545.0,0.9084613502991792,0.9469686965640294
546.0,0.909097414311764,0.9475983772157295
547.0,0.9097294611225346,0.9482219580657736
548.0,0.9103575118989292,0.9488394792691066
549.0,0.9109815877431324,0.9494509809629614
550.0,0.9116017096916929,0.9500565032632382
551.0,0.9122178987151511,0.9506560862609237
552.0,0.9128301757176775,0.9512497700185528
553.0,0.9134385615367192,0.9518375945667105
554.0,0.9140430769426575,0.9524195999005743
555.0,0.914643742638474,0.9529958259765
556.0,0.9152405792594266,0.9535663127086454
557.0,0.9158336073727347,0.9541310999656392
558.0,0.9164228474772727,0.9546902275672874
559.0,0.9170083200032738,0.9552437352813247
560.0,0.917590045312042,0.9557916628202046
561.0,0.9181680436956727,0.9563340498379329
562.0,0.9187423353767823,0.9568709359269414
563.0,0.9193129405082464,0.957402360615004
564.0,0.9198798791729463,0.9579283633621939
565.0,0.9204431713835242,0.9584489835578824
566.0,0.9210028370821459,0.9589642605177797
567.0,0.9215588961402728,0.9594742334810163
568.0,0.9221113683584404,0.959978941607267
569.0,0.9226602734660467,0.9604784239739154
570.0,0.9232056311211465,0.9609727195732604
571.0,0.9237474609102546,0.9614618673097639
572.0,0.9242857823481565,0.9619459059973403
573.0,0.9248206148777264,0.9624248743566864
574.0,0.9253519778697527,0.9628988110126535
575.0,0.9258798906227707,0.9633677544916596
576.0,0.9264043723629031,0.9638317432191438
577.0,0.926925442243707,0.9642908155170613
578.0,0.9274431193460283,0.9647450096014186
579.0,0.9279574226778631,0.9651943635798512
580.0,0.9284683711742256,0.9656389154492397
581.0,0.9289759836970235,0.9660787030933687
582.0,0.929480279034939,0.9665137642806254
583.0,0.9299812759033177,0.9669441366617377
584.0,0.9304789929440628,0.9673698577675542
585.0,0.9309734487255366,0.9677909650068633
586.0,0.9314646617424676,0.9682074956642523
587.0,0.9319526504158648,0.9686194868980068
588.0,0.9324374330929371,0.9690269757380499
589.0,0.9329190280470194,0.9694299990839198
590.0,0.9333974534775045,0.9698285937027892
591.0,0.9338727275097808,0.970222796227521
592.0,0.9343448681951764,0.9706126431547654
593.0,0.934813893510908,0.9709981708430951
594.0,0.9352798213600363,0.9713794155111789
595.0,0.9357426695714263,0.9717564132359945
596.0,0.9362024558997135,0.972129199951079
597.0,0.9366591980252756,0.9724978114448186
598.0,0.9371129135542093,0.9728622833587752
599.0,0.9375636200183122,0.9732226511860512
600.0,0.9380113348750702,0.9735789502696928
